transcript_id	gene_id
transcript:KRH74276	GLYMA_01G009300
transcript:KRH74277	GLYMA_01G009400
transcript:KRH74278	GLYMA_01G009400
transcript:KRH74279	GLYMA_01G009500
transcript:KRH74280	GLYMA_01G009600
transcript:KRH74281	GLYMA_01G009700
transcript:KRH74282	GLYMA_01G009800
transcript:KRH74283	GLYMA_01G009900
transcript:KRH74284	GLYMA_01G010000
transcript:KRH74287	GLYMA_01G010100
transcript:KRH74286	GLYMA_01G010100
transcript:KRH74285	GLYMA_01G010100
transcript:KRH74288	GLYMA_01G010200
transcript:KRH74289	GLYMA_01G010300
transcript:KRH74290	GLYMA_01G010300
transcript:KRH74291	GLYMA_01G010400
transcript:KRH74292	GLYMA_01G010500
transcript:KRH74293	GLYMA_01G010600
transcript:KRH74294	GLYMA_01G010700
transcript:KRH74296	GLYMA_01G010800
transcript:KRH74295	GLYMA_01G010800
transcript:KRH74297	GLYMA_01G010900
transcript:KRH74298	GLYMA_01G010900
transcript:KRH74299	GLYMA_01G011000
transcript:KRH74300	GLYMA_01G011100
transcript:KRH74301	GLYMA_01G011200
transcript:KRH74303	GLYMA_01G011200
transcript:KRH74302	GLYMA_01G011200
transcript:KRH74304	GLYMA_01G011200
transcript:KRH74305	GLYMA_01G011300
transcript:KRH74306	GLYMA_01G011400
transcript:KRH74307	GLYMA_01G011500
transcript:KRH74308	GLYMA_01G011600
transcript:KRH74309	GLYMA_01G011700
transcript:KRH74310	GLYMA_01G011800
transcript:KRH74311	GLYMA_01G011900
transcript:KRH74312	GLYMA_01G012000
transcript:KRH74313	GLYMA_01G012100
transcript:KRH74314	GLYMA_01G012100
transcript:KRH74315	GLYMA_01G012200
transcript:KRH74316	GLYMA_01G012300
transcript:KRH74317	GLYMA_01G012400
transcript:KRH74318	GLYMA_01G012500
transcript:KRH74319	GLYMA_01G012600
transcript:KRH74320	GLYMA_01G012700
transcript:KRH74321	GLYMA_01G012800
transcript:KRH74322	GLYMA_01G012900
transcript:KRH74323	GLYMA_01G013000
transcript:KRH74324	GLYMA_01G013100
transcript:KRH74325	GLYMA_01G013200
transcript:KRH74326	GLYMA_01G013300
transcript:KRH74327	GLYMA_01G013400
transcript:KRH74328	GLYMA_01G013500
transcript:KRH74329	GLYMA_01G013600
transcript:KRH74331	GLYMA_01G013600
transcript:KRH74330	GLYMA_01G013600
transcript:KRH74332	GLYMA_01G013600
transcript:KRH74333	GLYMA_01G013700
transcript:KRH74334	GLYMA_01G013800
transcript:KRH74335	GLYMA_01G013900
transcript:KRH74336	GLYMA_01G013900
transcript:KRH74339	GLYMA_01G014000
transcript:KRH74337	GLYMA_01G014000
transcript:KRH74338	GLYMA_01G014000
transcript:KRH74340	GLYMA_01G014000
transcript:KRH74341	GLYMA_01G014100
transcript:KRH74345	GLYMA_01G014100
transcript:KRH74346	GLYMA_01G014100
transcript:KRH74347	GLYMA_01G014100
transcript:KRH74348	GLYMA_01G014100
transcript:KRH74342	GLYMA_01G014100
transcript:KRH74343	GLYMA_01G014100
transcript:KRH74344	GLYMA_01G014100
transcript:KRH74349	GLYMA_01G014200
transcript:KRH74350	GLYMA_01G014200
transcript:KRH74351	GLYMA_01G014300
transcript:KRH74352	GLYMA_01G014400
transcript:KRH74353	GLYMA_01G014400
transcript:KRH74355	GLYMA_01G014500
transcript:KRH74356	GLYMA_01G014500
transcript:KRH74354	GLYMA_01G014500
transcript:KRH74361	GLYMA_01G014600
transcript:KRH74359	GLYMA_01G014600
transcript:KRH74358	GLYMA_01G014600
transcript:KRH74357	GLYMA_01G014600
transcript:KRH74360	GLYMA_01G014600
transcript:KRH74362	GLYMA_01G014600
transcript:KRH74363	GLYMA_01G014700
transcript:KRH74364	GLYMA_01G014700
transcript:KRH74365	GLYMA_01G014700
transcript:KRH74366	GLYMA_01G014700
transcript:RCW19549	GLYMA_01G014800
transcript:KRH74369	GLYMA_01G014900
transcript:KRH74370	GLYMA_01G015000
transcript:KRH74372	GLYMA_01G015100
transcript:KRH74371	GLYMA_01G015100
transcript:KRH74373	GLYMA_01G015200
transcript:KRH74375	GLYMA_01G015300
transcript:KRH74374	GLYMA_01G015300
transcript:KRH74376	GLYMA_01G015400
transcript:KRH74377	GLYMA_01G015500
transcript:ENSRNA049760919-T1	ENSRNA049760919
transcript:KRH74378	GLYMA_01G015600
transcript:KRH74381	GLYMA_01G015700
transcript:KRH74382	GLYMA_01G015700
transcript:KRH74384	GLYMA_01G015700
transcript:KRH74379	GLYMA_01G015700
transcript:KRH74380	GLYMA_01G015700
transcript:KRH74383	GLYMA_01G015700
transcript:KRH74385	GLYMA_01G015700
transcript:KRH74386	GLYMA_01G015800
transcript:KRH74387	GLYMA_01G015900
transcript:KRH74388	GLYMA_01G016000
transcript:KRH74389	GLYMA_01G016100
transcript:KRH74390	GLYMA_01G016200
transcript:KRH74391	GLYMA_01G016300
transcript:KRH74392	GLYMA_01G016400
transcript:KRH74393	GLYMA_01G016400
transcript:KRH74394	GLYMA_01G016500
transcript:KRH74395	GLYMA_01G016500
transcript:KRH74396	GLYMA_01G016600
transcript:KRH74397	GLYMA_01G016700
transcript:KRH74398	GLYMA_01G016800
transcript:KRH74399	GLYMA_01G016900
transcript:KRH74400	GLYMA_01G017000
transcript:KRH74401	GLYMA_01G017100
transcript:KRH74402	GLYMA_01G017200
transcript:KRH74404	GLYMA_01G017300
transcript:KRH74403	GLYMA_01G017300
transcript:KRH74405	GLYMA_01G017400
transcript:KRH74406	GLYMA_01G017500
transcript:KRH74407	GLYMA_01G017600
transcript:KRH74408	GLYMA_01G017700
transcript:KRH74410	GLYMA_01G017800
transcript:KRH74409	GLYMA_01G017800
transcript:KRH74411	GLYMA_01G017900
transcript:KRH74413	GLYMA_01G018000
transcript:KRH74412	GLYMA_01G018000
transcript:KRH74414	GLYMA_01G018100
transcript:KRH74415	GLYMA_01G018100
transcript:KRH74416	GLYMA_01G018200
transcript:KRH74417	GLYMA_01G018300
transcript:KRH74418	GLYMA_01G018400
transcript:KRH74419	GLYMA_01G018500
transcript:KRH74421	GLYMA_01G018600
transcript:KRH74420	GLYMA_01G018600
transcript:KRH74422	GLYMA_01G018700
transcript:KRH74423	GLYMA_01G018700
transcript:KRH74424	GLYMA_01G018800
transcript:KRH74425	GLYMA_01G018900
transcript:KRH74426	GLYMA_01G019000
transcript:KRH74428	GLYMA_01G019100
transcript:KRH74427	GLYMA_01G019100
transcript:KRH74429	GLYMA_01G019100
transcript:KRH74430	GLYMA_01G019200
transcript:KRH74431	GLYMA_01G019300
transcript:KRH74433	GLYMA_01G019400
transcript:KRH74432	GLYMA_01G019400
transcript:KRH74434	GLYMA_01G019400
transcript:KRH74435	GLYMA_01G019400
transcript:KRH74436	GLYMA_01G019500
transcript:KRH74437	GLYMA_01G019600
transcript:KRH74440	GLYMA_01G019700
transcript:KRH74439	GLYMA_01G019700
transcript:KRH74438	GLYMA_01G019700
transcript:KRH74442	GLYMA_01G019800
transcript:KRH74441	GLYMA_01G019800
transcript:KRH74444	GLYMA_01G019900
transcript:KRH74445	GLYMA_01G019900
transcript:KRH74443	GLYMA_01G019900
transcript:KRH74446	GLYMA_01G020000
transcript:KRH74447	GLYMA_01G020100
transcript:KRH74448	GLYMA_01G020200
transcript:KRH74449	GLYMA_01G020300
transcript:ENSRNA049760916-T1	ENSRNA049760916
transcript:KRH74450	GLYMA_01G020400
transcript:KRH74451	GLYMA_01G020500
transcript:KRH74452	GLYMA_01G020500
transcript:KRH74453	GLYMA_01G020600
transcript:KRH74454	GLYMA_01G020700
transcript:KRH74455	GLYMA_01G020800
transcript:KRH74456	GLYMA_01G020900
transcript:KRH74457	GLYMA_01G021000
transcript:KRH74458	GLYMA_01G021100
transcript:KRH74459	GLYMA_01G021200
transcript:KRH74460	GLYMA_01G021300
transcript:KRH74461	GLYMA_01G021400
transcript:KRH74462	GLYMA_01G021400
transcript:KRH74463	GLYMA_01G021400
transcript:KRH74464	GLYMA_01G021500
transcript:KRH74465	GLYMA_01G021600
transcript:KRH74466	GLYMA_01G021600
transcript:KRH74467	GLYMA_01G021700
transcript:KRH74468	GLYMA_01G021800
transcript:KRH74469	GLYMA_01G021900
transcript:KRH74470	GLYMA_01G022000
transcript:KRH74471	GLYMA_01G022100
transcript:KRH74472	GLYMA_01G022200
transcript:KRH74473	GLYMA_01G022300
transcript:RCW19550	GLYMA_01G022400
transcript:KRH74476	GLYMA_01G022500
transcript:KRH74477	GLYMA_01G022600
transcript:KRH74478	GLYMA_01G022700
transcript:RCW19551	GLYMA_01G022800
transcript:KRH74481	GLYMA_01G022800
transcript:KRH74482	GLYMA_01G022900
transcript:KRH74483	GLYMA_01G023000
transcript:KRH74484	GLYMA_01G023000
transcript:KRH74485	GLYMA_01G023000
transcript:KRH74487	GLYMA_01G023100
transcript:KRH74486	GLYMA_01G023100
transcript:KRH74488	GLYMA_01G023200
transcript:KRH74489	GLYMA_01G023200
transcript:KRH74490	GLYMA_01G023200
transcript:KRH74491	GLYMA_01G023300
transcript:KRH74492	GLYMA_01G023300
transcript:KRH74493	GLYMA_01G023300
transcript:KRH74494	GLYMA_01G023400
transcript:KRH74495	GLYMA_01G023500
transcript:KRH74496	GLYMA_01G023500
transcript:KRH74498	GLYMA_01G023600
transcript:KRH74497	GLYMA_01G023600
transcript:KRH74499	GLYMA_01G023700
transcript:KRH74500	GLYMA_01G023700
transcript:KRH74501	GLYMA_01G023800
transcript:KRH74502	GLYMA_01G023900
transcript:KRH74503	GLYMA_01G024000
transcript:KRH74504	GLYMA_01G024100
transcript:KRH74505	GLYMA_01G024200
transcript:KRH74506	GLYMA_01G024300
transcript:KRH74507	GLYMA_01G024400
transcript:KRH74508	GLYMA_01G024500
transcript:KRH74509	GLYMA_01G024600
transcript:KRH74510	GLYMA_01G024700
transcript:KRH74511	GLYMA_01G024800
transcript:KRH74512	GLYMA_01G024900
transcript:KRH74513	GLYMA_01G025000
transcript:KRH74514	GLYMA_01G025100
transcript:KRH74515	GLYMA_01G025200
transcript:KRH74516	GLYMA_01G025300
transcript:KRH74517	GLYMA_01G025400
transcript:KRH74518	GLYMA_01G025500
transcript:KRH74519	GLYMA_01G025500
transcript:KRH74520	GLYMA_01G025600
transcript:KRH74521	GLYMA_01G025700
transcript:KRH74522	GLYMA_01G025800
transcript:KRH74523	GLYMA_01G025900
transcript:KRH74524	GLYMA_01G026000
transcript:KRH74525	GLYMA_01G026000
transcript:KRH74526	GLYMA_01G026000
transcript:KRH74527	GLYMA_01G026000
transcript:KRH74528	GLYMA_01G026100
transcript:KRH74529	GLYMA_01G026200
transcript:KRH74530	GLYMA_01G026300
transcript:ENSRNA049760882-T1	ENSRNA049760882
transcript:KRH74531	GLYMA_01G026400
transcript:KRH74532	GLYMA_01G026500
transcript:KRH74533	GLYMA_01G026600
transcript:KRH74534	GLYMA_01G026700
transcript:KRH74536	GLYMA_01G026700
transcript:KRH74535	GLYMA_01G026700
transcript:KRH74537	GLYMA_01G026800
transcript:ENSRNA050000476-T1	ENSRNA050000476
transcript:ENSRNA050000471-T1	ENSRNA050000471
transcript:KRH74538	GLYMA_01G026900
transcript:ENSRNA050000474-T1	ENSRNA050000474
transcript:KRH74539	GLYMA_01G027000
transcript:KRH74540	GLYMA_01G027100
transcript:KRH74541	GLYMA_01G027200
transcript:KRH74543	GLYMA_01G027200
transcript:KRH74542	GLYMA_01G027200
transcript:KRH74544	GLYMA_01G027200
transcript:KRH74545	GLYMA_01G027300
transcript:KRH74546	GLYMA_01G027400
transcript:KRH74547	GLYMA_01G027500
transcript:KRH74548	GLYMA_01G027600
transcript:KRH74549	GLYMA_01G027700
transcript:KRH74550	GLYMA_01G027800
transcript:KRH74551	GLYMA_01G027900
transcript:KRH74552	GLYMA_01G028000
transcript:KRH74553	GLYMA_01G028100
transcript:KRH74554	GLYMA_01G028100
transcript:KRH74556	GLYMA_01G028100
transcript:KRH74555	GLYMA_01G028100
transcript:KRH74557	GLYMA_01G028200
transcript:KRH74559	GLYMA_01G028200
transcript:KRH74558	GLYMA_01G028200
transcript:KRH74560	GLYMA_01G028200
transcript:KRH74561	GLYMA_01G028200
transcript:KRH74562	GLYMA_01G028300
transcript:KRH74563	GLYMA_01G028400
transcript:KRH74564	GLYMA_01G028500
transcript:KRH74565	GLYMA_01G028600
transcript:KRH74566	GLYMA_01G028700
transcript:KRH74567	GLYMA_01G028800
transcript:KRH74568	GLYMA_01G028900
transcript:KRH74569	GLYMA_01G029000
transcript:KRH74570	GLYMA_01G029100
transcript:KRH74571	GLYMA_01G029200
transcript:KRH74573	GLYMA_01G029300
transcript:KRH74572	GLYMA_01G029300
transcript:KRH74574	GLYMA_01G029400
transcript:KRH74576	GLYMA_01G029500
transcript:KRH74577	GLYMA_01G029500
transcript:KRH74575	GLYMA_01G029500
transcript:KRH74578	GLYMA_01G029500
transcript:KRH74579	GLYMA_01G029500
transcript:KRH74580	GLYMA_01G029600
transcript:KRH74581	GLYMA_01G029700
transcript:KRH74582	GLYMA_01G029800
transcript:KRH74583	GLYMA_01G029800
transcript:KRH74584	GLYMA_01G029800
transcript:KRH74585	GLYMA_01G029800
transcript:KRH74586	GLYMA_01G029900
transcript:KRH74587	GLYMA_01G029900
transcript:KRH74588	GLYMA_01G029900
transcript:KRH74589	GLYMA_01G030000
transcript:KRH74590	GLYMA_01G030100
transcript:KRH74591	GLYMA_01G030200
transcript:KRH74592	GLYMA_01G030300
transcript:KRH74593	GLYMA_01G030400
transcript:KRH74594	GLYMA_01G030400
transcript:KRH74595	GLYMA_01G030400
transcript:KRH74596	GLYMA_01G030500
transcript:KRH74598	GLYMA_01G030500
transcript:KRH74597	GLYMA_01G030500
transcript:KRH74599	GLYMA_01G030500
transcript:KRH74600	GLYMA_01G030600
transcript:KRH74601	GLYMA_01G030700
transcript:KRH74602	GLYMA_01G030800
transcript:KRH74603	GLYMA_01G030800
transcript:KRH74605	GLYMA_01G030900
transcript:KRH74604	GLYMA_01G030900
transcript:KRH74606	GLYMA_01G031000
transcript:KRH74607	GLYMA_01G031100
transcript:KRH74608	GLYMA_01G031200
transcript:KRH74609	GLYMA_01G031200
transcript:KRH74610	GLYMA_01G031300
transcript:KRH74611	GLYMA_01G031400
transcript:KRH74612	GLYMA_01G031400
transcript:KRH74614	GLYMA_01G031400
transcript:KRH74613	GLYMA_01G031400
transcript:KRH74615	GLYMA_01G031500
transcript:KRH74616	GLYMA_01G031500
transcript:KRH74617	GLYMA_01G031600
transcript:KRH74618	GLYMA_01G031700
transcript:KRH74619	GLYMA_01G031800
transcript:KRH74620	GLYMA_01G031800
transcript:KRH74621	GLYMA_01G031900
transcript:KRH74622	GLYMA_01G032000
transcript:KRH74623	GLYMA_01G032100
transcript:KRH74624	GLYMA_01G032200
transcript:KRH74625	GLYMA_01G032300
transcript:KRH74626	GLYMA_01G032400
transcript:KRH74627	GLYMA_01G032400
transcript:KRH74628	GLYMA_01G032500
transcript:KRH74629	GLYMA_01G032600
transcript:KRH74630	GLYMA_01G032700
transcript:KRH74631	GLYMA_01G032800
transcript:KRH74632	GLYMA_01G032900
transcript:KRH74633	GLYMA_01G033000
transcript:KRH74634	GLYMA_01G033100
transcript:KRH74635	GLYMA_01G033200
transcript:KRH74636	GLYMA_01G033300
transcript:KRH74637	GLYMA_01G033400
transcript:KRH74638	GLYMA_01G033500
transcript:KRH74639	GLYMA_01G033600
transcript:RCW19552	GLYMA_01G033700
transcript:KRH74642	GLYMA_01G033800
transcript:KRH74643	GLYMA_01G033900
transcript:KRH74644	GLYMA_01G034000
transcript:KRH74645	GLYMA_01G034100
transcript:KRH74646	GLYMA_01G034100
transcript:KRH74648	GLYMA_01G034100
transcript:KRH74647	GLYMA_01G034100
transcript:KRH74650	GLYMA_01G034200
transcript:KRH74649	GLYMA_01G034200
transcript:KRH74651	GLYMA_01G034300
transcript:KRH74652	GLYMA_01G034300
transcript:KRH74653	GLYMA_01G034400
transcript:KRH74654	GLYMA_01G034500
transcript:KRH74655	GLYMA_01G034500
transcript:KRH74656	GLYMA_01G034600
transcript:KRH74657	GLYMA_01G034700
transcript:KRH74658	GLYMA_01G034800
transcript:KRH74659	GLYMA_01G034900
transcript:KRH74664	GLYMA_01G035000
transcript:KRH74660	GLYMA_01G035000
transcript:KRH74662	GLYMA_01G035000
transcript:KRH74663	GLYMA_01G035000
transcript:KRH74661	GLYMA_01G035000
transcript:KRH74665	GLYMA_01G035100
transcript:KRH74669	GLYMA_01G035100
transcript:KRH74666	GLYMA_01G035100
transcript:KRH74668	GLYMA_01G035100
transcript:KRH74667	GLYMA_01G035100
transcript:KRH74670	GLYMA_01G035100
transcript:KRH74671	GLYMA_01G035200
transcript:KRH74672	GLYMA_01G035300
transcript:KRH74673	GLYMA_01G035400
transcript:KRH74674	GLYMA_01G035500
transcript:KRH74675	GLYMA_01G035600
transcript:KRH74676	GLYMA_01G035700
transcript:KRH74677	GLYMA_01G035800
transcript:KRH74678	GLYMA_01G035900
transcript:KRH74679	GLYMA_01G036000
transcript:KRH74680	GLYMA_01G036100
transcript:KRH74681	GLYMA_01G036200
transcript:KRH74683	GLYMA_01G036200
transcript:KRH74682	GLYMA_01G036200
transcript:KRH74684	GLYMA_01G036200
transcript:KRH74685	GLYMA_01G036300
transcript:KRH74686	GLYMA_01G036400
transcript:KRH74689	GLYMA_01G036500
transcript:KRH74687	GLYMA_01G036500
transcript:KRH74688	GLYMA_01G036500
transcript:KRH74690	GLYMA_01G036600
transcript:KRH74691	GLYMA_01G036700
transcript:KRH74693	GLYMA_01G036700
transcript:KRH74692	GLYMA_01G036700
transcript:KRH74694	GLYMA_01G036800
transcript:KRH74695	GLYMA_01G036900
transcript:KRH74696	GLYMA_01G037000
transcript:KRH74697	GLYMA_01G037100
transcript:KRH74698	GLYMA_01G037200
transcript:KRH74699	GLYMA_01G037300
transcript:KRH74700	GLYMA_01G037400
transcript:KRH74701	GLYMA_01G037500
transcript:KRH74702	GLYMA_01G037600
transcript:KRH74707	GLYMA_01G037700
transcript:KRH74706	GLYMA_01G037700
transcript:KRH74705	GLYMA_01G037700
transcript:KRH74703	GLYMA_01G037700
transcript:KRH74704	GLYMA_01G037700
transcript:KRH74708	GLYMA_01G037700
transcript:KRH74709	GLYMA_01G037700
transcript:KRH74710	GLYMA_01G037800
transcript:KRH74711	GLYMA_01G037900
transcript:KRH74712	GLYMA_01G038000
transcript:KRH74713	GLYMA_01G038100
transcript:KRH74714	GLYMA_01G038200
transcript:KRH74716	GLYMA_01G038300
transcript:KRH74715	GLYMA_01G038300
transcript:KRH74717	GLYMA_01G038400
transcript:KRH74718	GLYMA_01G038500
transcript:KRH74719	GLYMA_01G038600
transcript:KRH74720	GLYMA_01G038700
transcript:KRH74721	GLYMA_01G038700
transcript:KRH74722	GLYMA_01G038800
transcript:KRH74723	GLYMA_01G038800
transcript:KRH74724	GLYMA_01G038900
transcript:KRH74726	GLYMA_01G039000
transcript:KRH74725	GLYMA_01G039000
transcript:KRH74727	GLYMA_01G039100
transcript:KRH74728	GLYMA_01G039200
transcript:KRH74729	GLYMA_01G039200
transcript:KRH74730	GLYMA_01G039300
transcript:KRH74731	GLYMA_01G039400
transcript:KRH74732	GLYMA_01G039400
transcript:KRH74734	GLYMA_01G039500
transcript:KRH74733	GLYMA_01G039500
transcript:KRH74735	GLYMA_01G039500
transcript:KRH74736	GLYMA_01G039600
transcript:KRH74737	GLYMA_01G039700
transcript:KRH74738	GLYMA_01G039800
transcript:KRH74739	GLYMA_01G039900
transcript:KRH74740	GLYMA_01G040000
transcript:KRH74741	GLYMA_01G040100
transcript:KRH74742	GLYMA_01G040200
transcript:KRH74744	GLYMA_01G040300
transcript:KRH74743	GLYMA_01G040300
transcript:KRH74745	GLYMA_01G040400
transcript:KRH74746	GLYMA_01G040500
transcript:KRH74747	GLYMA_01G040600
transcript:KRH74748	GLYMA_01G040700
transcript:KRH74749	GLYMA_01G040800
transcript:KRH74752	GLYMA_01G040900
transcript:KRH74750	GLYMA_01G041000
transcript:KRH74751	GLYMA_01G040900
transcript:KRH74753	GLYMA_01G041100
transcript:KRH74754	GLYMA_01G041200
transcript:KRH74755	GLYMA_01G041300
transcript:KRH74756	GLYMA_01G041400
transcript:KRH74758	GLYMA_01G041500
transcript:KRH74757	GLYMA_01G041500
transcript:KRH74759	GLYMA_01G041600
transcript:KRH74760	GLYMA_01G041700
transcript:KRH74761	GLYMA_01G041700
transcript:KRH74762	GLYMA_01G041800
transcript:RCW19553	GLYMA_01G041900
transcript:KRH74765	GLYMA_01G042000
transcript:KRH74766	GLYMA_01G042100
transcript:KRH74767	GLYMA_01G042100
transcript:KRH74768	GLYMA_01G042200
transcript:KRH74769	GLYMA_01G042300
transcript:KRH74774	GLYMA_01G042300
transcript:KRH74770	GLYMA_01G042300
transcript:KRH74771	GLYMA_01G042300
transcript:KRH74772	GLYMA_01G042300
transcript:KRH74773	GLYMA_01G042300
transcript:KRH74775	GLYMA_01G042400
transcript:KRH74776	GLYMA_01G042400
transcript:KRH74779	GLYMA_01G042400
transcript:KRH74777	GLYMA_01G042400
transcript:KRH74778	GLYMA_01G042400
transcript:KRH74780	GLYMA_01G042500
