feature_id	SRR14935707	SRR14935708	SRR14935709	SRR14935710	SRR14935703	SRR14935704	SRR14935705	SRR14935706
transcript:EER90503	4.30423	6.603344	7.34175	5.772797	18.687449	4.743583	10.23716	12.452581
transcript:EER90502	22.785564	33.25663	17.02419	27.182569	6.04098	42.563046	30.533204	8.959193
transcript:EER90505	0	0.030051	0	0.031153	0.124256	0.041715	0.013618	0.062377
transcript:KXG37109	64.49748	95.775658	72.287436	84.857129	67.501987	61.544985	69.780279	37.194205
transcript:KXG37110	2.551864	3.832537	5.429655	2.640826	8.834583	3.627456	4.419073	5.77309
transcript:KXG37111	0.550366	0.948562	0.353064	0.333935	0.184577	1.370754	0.927384	0.465853
transcript:EER93086	34.897125	54.992006	25.365486	45.192957	5.622181	39.716079	49.511615	1.796621
transcript:OQU90606	5.036905	9.395548	4.093841	6.576815	3.030948	5.273034	5.069142	2.142653
transcript:OQU90607	0	0	0.715553	0	0	0	0.221129	0
transcript:KXG37112	21.084765	31.019876	21.472011	24.740958	19.464687	29.887448	21.15505	14.087102
transcript:EER93088	86.701029	170.023167	93.388697	114.50152	95.503083	115.137135	118.093444	53.231799
transcript:EER93089	0	0	0	0	0	0	0	0
transcript:EER93090	68.954335	82.344132	90.03684	75.121615	81.884759	110.490079	104.410055	49.153087
transcript:EER90506	55.919298	67.579809	68.506719	58.926624	76.127176	82.859135	72.36837	55.557474
transcript:EER90507	19.098727	37.274679	17.362313	28.080354	14.254448	25.231631	32.25476	8.606782
transcript:EER93091	7.086221	14.870271	6.746327	11.365787	4.369403	10.354027	11.059457	2.980093
transcript:EER90508	55.66119	82.118655	57.414918	60.557003	43.817891	111.115482	106.642209	33.781831
transcript:KXG37113	0	0	0	0	0	0	0	0
transcript:EER93092	154.156305	222.752352	194.623699	200.058512	152.47138	241.51213	244.282381	107.324673
transcript:EER90510	7.132157	15.396872	9.416331	10.33711	4.90624	7.237601	8.938559	2.92196
transcript:OQU90608	0.078279	0.065488	0.750349	0.259874	0.380683	0.494635	0.227203	0.176064
transcript:EER90511	3.373831	7.263645	4.381112	3.320408	3.564773	3.357208	2.489178	2.547802
transcript:KXG37115	12.588393	19.356015	6.491288	22.475323	2.383343	19.050443	15.86178	1.205281
transcript:KXG37116	0	0	0	0	0	0	0	0
transcript:EER93093	29.727973	52.563049	35.551428	35.468369	17.686247	32.169294	23.886583	14.045063
transcript:EER90512	14.722489	24.341369	16.044836	14.816321	15.094062	18.147098	24.989868	3.922984
transcript:ENSRNA049997137-T1	0	31.60452	112.311295	67.496575	0	0	57.615529	30.403125
transcript:ENSRNA049469069-T1	0	0	0	0	0	0	0	0
transcript:EER93094	0.345826	0.1113	1.01688	0.762018	3.022512	0	0	2.401864
transcript:EER90514	14.492406	13.12745	19.988684	16.58881	13.286276	19.896332	25.333956	9.341556
transcript:OQU90609	2.890348	2.814756	7.07822	5.217293	3.112356	4.590392	6.247262	2.251938
transcript:OQU90610	2.780132	1.482862	0	2.229429	3.949765	2.897903	0	0
transcript:EER93095	2.449292	2.935894	49.816258	4.72767	55.145582	14.204936	12.131691	15.272339
transcript:EER93097	0.214927	0	1.174763	0.23608	2.188828	0.310188	0.733237	1.904739
transcript:EER90516	2.199153	1.375922	45.844194	3.530841	58.724117	14.527211	13.074783	44.046486
transcript:KXG37119	3.873129	4.921372	21.371639	12.276358	18.603715	19.1521	9.865173	4.509134
transcript:KXG37118	1275.356977	2325.97582	507.290376	1065.918793	401.805214	2628.682393	902.158984	151.006746
transcript:KXG37121	46.335686	129.539449	69.120549	44.070574	65.559591	112.306761	57.566044	23.42809
transcript:KXG37120	0.664706	5.593492	6.251475	5.545178	9.80138	5.183552	5.878838	4.147795
transcript:EER93098	5.107308	15.414541	6.695984	7.718726	6.214513	6.404729	2.53201	2.459993
transcript:OQU90611	2.369288	2.413832	3.247298	2.007562	9.128157	2.15856	1.341895	7.041941
transcript:KXG37122	96.45706	72.478917	159.376011	99.747287	224.311453	100.412914	108.311986	134.141283
transcript:OQU90613	0.037094	0.048211	0.027131	0.0503	0.121619	0.03085	0.115372	0.023351
transcript:EER90517	19.853999	27.74107	17.091609	25.221012	20.53899	23.996058	21.67293	13.266008
transcript:KXG37123	75.663304	64.858158	76.601498	80.695793	68.005677	79.648724	71.434239	34.25747
transcript:OQU90612	0	0	1.278369	0.939572	0	0.991151	1.617991	0
transcript:KXG37124	40.732114	47.870093	53.919639	60.721552	54.051739	55.255275	42.720656	26.795207
transcript:EER90518	15.112752	23.384	10.351989	18.16344	9.449005	18.436414	12.421103	5.851958
transcript:EER93100	14.685056	18.496368	14.025967	19.169455	13.892216	20.507594	22.888845	7.586765
transcript:EER93101	7.141426	12.524822	6.463901	8.619902	5.970291	8.724418	6.621816	3.584925
transcript:KXG37125	0.113213	0.64653	0.087823	0.531872	0.634364	0.502946	0.471905	0.409428
transcript:EER93104	27.807559	43.175603	28.658727	32.962936	26.684041	42.953901	39.98001	16.891547
transcript:EER90519	5.688796	7.820498	6.824764	7.333528	3.672046	5.089988	7.216365	2.52063
transcript:ENSRNA049468963-T1	0	0	3.3949	0	0	0	1.354444	0
transcript:OQU90614	0	0	0	0	0	0	0	0
transcript:EER93103	0.702333	0.309092	0	2.134781	1.698593	0	0.768243	1.182061
transcript:OQU90615	3.087537	5.002748	3.502514	2.876995	2.563207	2.331245	2.656131	0
transcript:OQU90618	0	0	0	0	0.209597	0.12876	0.127182	0
transcript:OQU90620	0	0	0	0	0.209597	0.12876	0.127182	0
transcript:OQU90617	0	0	0	0	0	0	0	0
transcript:OQU90616	0	0.42341	0.527053	0.296816	0	0.10705	0.381617	0.267795
transcript:OQU90619	0	0	0	0	0	0	0	0
transcript:OQU90621	1.871991	1.300888	0.607675	1.485213	0.801594	1.063682	1.327625	0.64448
transcript:EER90521	0	0	0	0	0	0	0	0
transcript:EER93105	1.080603	1.546639	6.772866	1.615953	9.656459	1.754765	1.489499	14.840694
transcript:OQU90622	0	0	0	0	5.786635	1.738449	0	3.158786
transcript:OQU90623	0	0	1.100787	1.259596	1.336932	0	0	1.703246
transcript:OQU90624	12.975173	15.487237	18.044636	19.972269	21.002284	15.582523	16.643403	9.02432
transcript:KXG37127	18.217774	15.169312	20.929337	17.062447	27.830936	23.045651	19.424549	16.576786
transcript:KXG37131	9.050207	0	14.382839	14.834191	13.823641	0	13.244394	13.325023
transcript:KXG37128	0	11.189036	0	0	6.967869	12.432602	0	0
transcript:KXG37130	35.491947	39.495211	48.30546	45.352675	69.379055	46.291325	42.779026	37.543822
transcript:OQU90627	0.068001	0.184393	0.086486	0.889362	0	0.152597	0	0
transcript:OQU90626	0.402026	0.179016	0	0	0.438982	0.155031	0.157253	0.484037
transcript:KXG37138	9.987921	7.225602	5.415962	7.059051	5.683382	3.937119	6.851523	3.32023
transcript:KXG37141	0	7.225602	5.415962	7.059051	5.683382	3.937119	6.851523	3.32023
transcript:OQU90630	0	0	0	0	0	0	0	0
transcript:KXG37139	10.461999	11.714197	10.850063	12.125251	10.738318	12.134085	9.47674	5.461618
transcript:OQU90629	10.461999	11.714197	10.850063	12.125251	10.738318	12.134085	9.47674	5.461618
transcript:OQU90631	10.461999	11.714197	10.850063	12.125251	10.738318	12.134085	9.47674	5.461618
transcript:OQU90625	0	5.094517	0	0	0	0	0	0
transcript:OQU90628	0	5.094517	0	0	0	0	0	0
transcript:KXG37144	0	0	0	0	0	0	0	0
transcript:EER90523	5.142805	12.38347	7.996264	4.230783	4.627817	12.49109	12.036482	8.187568
transcript:OQU90632	13.14889	13.847819	11.116181	18.347013	13.364053	14.348909	8.198525	6.205055
transcript:KXG37145	0	0	0	0	0	0	0	0
transcript:EER90524	0.22786	0.061857	0.134755	0.30852	0.224174	0.085441	0.323802	0.138843
transcript:EER90525	107.93753	163.778051	116.66583	138.02207	109.547882	163.42638	149.464723	73.33941
transcript:KXG37146	9.919453	10.077407	12.333679	14.963591	18.762473	12.035795	9.295646	14.511665
transcript:OQU90633	0.199467	0.180427	0.093721	0.572955	0.085681	0	0	0.070383
transcript:EER90527	0.539725	0.69081	0.786619	0.491558	0.910233	0.221486	0.554475	1.048936
transcript:KXG37149	4.976923	5.778838	12.223799	18.429682	14.049181	5.018223	6.928942	28.538245
transcript:KXG37148	65.947651	38.65114	245.772009	162.496964	301.959192	113.116001	74.164494	482.910631
transcript:OQU90634	1.623541	4.972484	31.864088	11.507047	22.551204	11.575429	10.252626	29.227442
transcript:EER90528	5.684021	10.385975	5.187441	9.083376	2.342438	8.883901	10.178582	1.848189
transcript:OQU90635	0.542347	0.697098	1.51798	0.653279	4.470436	0.391884	0.841648	2.378562
transcript:EER90530	28.422972	37.422446	30.764179	32.241572	24.363598	47.187143	42.358042	19.885747
transcript:KXG37151	21.110242	17.844086	48.659781	21.923143	52.208897	34.626504	32.301689	31.360313
transcript:OQU90636	0.139119	0	1.682275	0.19008	0.703305	0.682397	1.202927	2.347451
transcript:OQU90637	1.075948	0.461449	0	1.294868	1.42214	1.828226	0	0
transcript:EER93108	0	0.278204	1.261898	0.297251	2.010736	0.38426	0	3.270581
transcript:EER90532	0.098803	0	0	0.135907	0.289942	0	0	0.798391
transcript:EER93109	29.835674	29.497554	33.467973	34.394764	24.394592	39.637044	33.397757	17.677821
transcript:EER90533	28.522585	26.810268	41.150803	40.120746	35.69242	35.903039	34.052008	26.950569
transcript:EER93111	0.842342	3.477754	2.769852	2.217596	5.703099	3.507063	2.883072	1.743286
transcript:OQU90638	0	0	0.491293	0.491557	0	0.157593	0.104088	0.118531
transcript:OQU90639	0.964732	1.811377	0.473455	0.961925	0.408718	1.421689	0.683995	0.074806
transcript:EER93110	27.309846	35.703217	12.951076	20.003789	7.456655	39.450559	34.219328	4.929795
transcript:OQU90640	0.101085	0.043145	0	0.083031	0.067129	0.054106	0.174792	0
transcript:OQU90641	0	0	0	0	0	0	0	0
transcript:EER90535	19.953297	27.871969	31.165634	50.012724	22.707131	27.454374	25.222138	15.376155
transcript:EER90536	107.403563	170.164233	114.598457	140.446955	115.755204	150.345851	171.00699	83.420984
transcript:EER90537	78.449699	136.710745	89.873194	98.236299	92.448422	122.570392	138.366692	60.788898
transcript:OQU90642	3.453823	6.062702	3.790446	3.949015	5.5933	3.661711	3.311688	1.953426
transcript:KXG37153	1.884846	2.764536	1.659372	2.319545	1.574622	2.026244	0	0.978466
transcript:KXG37154	1.884846	2.764536	1.659372	2.319545	1.574622	2.026244	6.389661	0.978466
transcript:OQU90643	1.884846	2.764536	1.659372	2.319545	1.574622	2.026244	0	0.978466
transcript:OQU90644	1.884846	2.764536	1.659372	2.319545	1.574622	2.026244	0	0.978466
transcript:EER93114	4.853645	9.536243	11.755124	8.80192	8.889363	9.17665	10.078218	7.385792
transcript:KXG37155	12.899001	15.484434	15.926268	15.436529	16.711971	19.532167	8.347978	11.505131
transcript:EER93113	0	0.274985	0	0	0.317326	0	0.083555	0.085089
transcript:KXG37157	16.569312	22.777035	28.665241	23.025187	28.32545	17.933746	20.394157	13.484798
transcript:KXG37156	31.187438	34.278524	42.460005	37.423917	43.960537	46.908397	43.943381	26.676169
transcript:KXG37158	4.395161	12.889716	12.192861	7.827937	8.503113	7.286269	5.666935	4.259152
transcript:OQU90645	47.84961	60.768989	59.272923	73.026599	64.232004	87.148614	65.630092	34.506178
transcript:EER93115	2.441982	3.35601	2.520941	1.514163	0.878092	3.756516	5.02138	0.505935
transcript:KXG37162	9.374958	11.148787	6.493285	7.614087	4.574273	11.864061	6.736912	3.983904
transcript:KXG37160	6.597756	2.835902	0	3.693675	0	11.460933	2.426309	0
transcript:KXG37161	97.972115	58.095441	128.335799	56.682087	149.81924	194.938683	129.236241	128.693824
transcript:EER90539	66.66123	103.753965	74.145993	93.762825	69.702187	97.269861	69.099298	42.797065
transcript:EER93116	7.150665	7.885122	6.909839	8.95944	4.032151	10.767948	9.278636	2.034855
transcript:EER90540	54.729313	42.033375	45.114138	44.220723	21.744928	52.513076	51.035742	12.875939
transcript:KXG37163	0.138337	0.088082	0.102169	0.474527	0.217394	0	0.078382	0.101278
transcript:ENSRNA049444170-T1	0	0	0	0	0	0	0	0
transcript:OQU90646	2.288423	0.619836	0	0.523384	0	0	2.866475	0
transcript:KXG37166	0	4.775039	3.416241	3.262965	3.81701	3.743499	0	2.38431
transcript:OQU90648	0	0	0	0	0	0	0.850952	0
transcript:KXG37167	10.536598	10.733234	10.83774	9.661897	6.553326	14.771594	10.017142	8.039539
transcript:OQU90647	5.378744	6.846699	5.572202	4.659353	5.19792	10.360853	7.213648	0.816941
transcript:KXG37169	3.692957	5.832302	3.82201	5.255121	3.344258	7.251326	4.962312	1.888513
transcript:KXG37170	4.933316	3.521764	4.226266	2.367005	5.228865	3.735054	3.691504	1.886125
transcript:KXG37168	0.659962	0	0	0	0.672064	0	0	0
transcript:EER90542	20.72018	25.934055	24.457136	27.722794	23.19053	31.099494	26.987965	8.964907
transcript:OQU90649	0	3.546758	0	0	0	4.025266	0	3.759544
transcript:OQU90650	7.342505	12.321994	8.913469	8.954816	9.571898	11.29259	9.377233	5.272916
transcript:KXG37171	5.392888	9.56896	8.637874	8.771109	6.144209	8.043964	6.608111	3.166729
transcript:EER93118	14.508208	22.108969	16.394216	19.711394	14.510017	20.971818	13.694212	8.469849
transcript:EER90543	2.699399	3.032027	1.15495	3.223122	0.344711	3.33589	4.637463	0.197136
transcript:EER90544	51.988166	72.687337	57.923411	64.585498	37.546807	65.433199	58.193105	26.596939
transcript:EER90545	5.27263	10.159723	5.92801	7.312404	6.022878	8.205325	7.725461	4.013257
transcript:EER90546	2.035627	2.693882	11.626591	5.444235	29.888475	3.219221	3.645571	15.536197
transcript:OQU90651	0	0	0	0	0	0	0	0
transcript:EER90548	0.185992	0	0	0.130202	0.144113	0	0	0
transcript:EER93119	61.545131	81.364366	56.224981	63.126678	57.643195	89.655689	96.874189	56.582012
transcript:OQU90652	0	0	0	0	0	0	0	0
transcript:ENSRNA049445322-T1	0	0	0	0	0	0	0	0
transcript:OQU90653	0	0	0	1.982445	0.796228	0	0	0.306459
transcript:OQU90654	0	0	0	0	0	0	0	0
transcript:ENSRNA049444201-T1	0	0	0	0	0	0	0	0
transcript:EER90549	459.309296	669.695778	708.411527	655.189031	547.867666	831.117772	858.098026	388.528241
transcript:EER90550	427.559704	665.677918	466.032997	540.316015	445.987998	693.015098	734.329096	329.139353
transcript:KXG37173	0	0	0	0	0	0	0	0
transcript:EER90552	0	0.475565	0	0	0	0	0	0
transcript:ENSRNA049444213-T1	0	0	0	0	0	0	0	0
transcript:OQU90655	4.088349	3.993477	3.544719	3.126071	3.683344	5.119567	3.484414	2.420876
transcript:EER93123	4.959058	7.055899	2.945812	5.578379	4.11403	2.590411	2.402644	1.358461
transcript:EER90554	14.990588	9.793046	27.737218	13.801594	32.806377	16.83937	18.472512	19.829489
transcript:OQU90656	35.595709	11.345889	91.490773	38.010904	54.318392	44.291895	75.133546	36.715135
transcript:OQU90657	3.240646	3.672654	2.638368	0	4.368372	1.647362	1.239816	3.912879
transcript:EER93126	1.280706	0.646508	6.925509	3.024596	6.297263	1.196314	1.862152	5.085951
transcript:EER90555	18.491651	22.222014	24.224318	23.177125	21.477323	29.464784	25.433969	13.28483
transcript:OQU90658	0	0	0	0	0	0	0.471833	0
transcript:EER90557	97.27614	66.302474	197.118836	118.218654	193.416782	126.431387	168.992085	132.173219
transcript:OQU90659	8.786479	8.819227	13.013215	12.002689	12.809261	15.479311	11.851299	9.105117
transcript:EER93127	17.784234	27.834086	17.790685	23.158098	15.401432	27.558704	24.246022	12.999576
transcript:EER90558	0	0	7.736154	0	1.554245	0	1.212285	4.558327
transcript:KXG37176	27.551499	39.874327	32.526118	38.910515	26.971627	57.254603	34.578938	19.553529
transcript:KXG37177	2.191134	4.166625	6.032249	3.830593	19.797583	5.162185	4.09608	6.117284
transcript:OQU90660	0	0.057851	0.13176	0.061789	0.068822	0.164821	0.154114	0
transcript:OQU90662	50.169757	41.132227	77.899109	62.150563	101.190748	30.414875	41.363801	45.863562
transcript:OQU90661	0.229266	0.508041	0.221409	0.262408	0.164764	0.132312	0.177537	0.150067
transcript:ENSRNA049444222-T1	0	0	0	0	0	0	0	0
transcript:EER93131	14.293665	25.949926	7.96655	20.928853	4.659498	18.303592	8.063289	3.046933
transcript:EER90561	0	0	0	0	0	0	0	0
transcript:OQU90663	0.341499	1.158245	0.258555	1.226346	0.774221	1.669152	0.21211	0.41178
transcript:KXG37178	0	0	0	0	0	0	0	0
transcript:OQU90664	0	0	2.575221	0.861636	0.829172	0	1.048808	1.60889
transcript:EER93133	23.225714	34.032617	28.61523	38.816729	21.767488	45.649912	32.79953	17.844562
transcript:OQU90665	4.15776	2.149995	0	1.185297	0.402432	0	0	0.508212
transcript:OQU90666	0	0	0	0	0	0	0	0
transcript:KXG37182	0	0	0	0	0	0	0	0
