feature_id	SRR33083344	SRR33083345	SRR33083338	SRR33083351	SRR33083339	SRR33083340	SRR33083352	SRR33083346	SRR33083347	SRR33083355	SRR33083354	SRR33083353	SRR17385284	SRR17385295	SRR17385296	SRR17385300	SRR17385302	SRR17385301
transcript:ENSRNA050013852-T1	0.076894	0.167386	0.065187	0.079617	0.057047	0.034602	0.020951	0.15415	0.068323	0.01758	0.027103	0.028053	0.052429	0.08715	0.053327	0.121233	0.044658	0.070173
transcript:ENSRNA050013934-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G000900.1	73.976291	101.205045	86.569436	28.814829	26.179829	35.655963	30.148135	161.941567	35.154593	44.417918	26.020899	25.340873	25.243025	50.831006	60.324849	50.875296	29.658166	40.116977
transcript:ENSRNA050013842-T1	0.106532	0.216989	0.238828	0.053971	0.028076	0.026414	0.027978	0.097421	0.061116	0.031502	0.043578	0	0.049147	0.035346	0.075816	0.04143	0.070663	0.047787
transcript:ENSRNA050013905-T1	25.086288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013856-T1	0.007061	0.096683	0.054735	0	0.016204	0.009331	0.023457	0.056466	0.022849	0.008682	0	0.036871	0.063008	0.007128	0.061503	0.027854	0	0.031688
transcript:ENSRNA050013926-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013854-T1	0.076966	0.184967	0.102602	0.039196	0.039488	0.060557	0.026727	0.07286	0.063057	0.058658	0.066575	0.017686	0.039091	0.052045	0.076167	0.068089	0.031037	0.047065
transcript:ENSRNA050013924-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013885-T1	0.193288	0.158941	0.165746	0.067978	0.042588	0.119176	0.063655	0.212063	0.040951	0.115335	0.150785	0.07957	0.20629	0.141782	0.284416	0.186144	0.202043	0.211356
transcript:TraesCS1A02G001100.1	9.975023	12.193581	13.1405	6.441034	5.602624	7.014758	5.195386	34.324888	6.533314	4.896786	4.434397	6.107382	5.897204	11.364341	13.291043	11.532683	6.706743	8.737689
transcript:TraesCS1A02G001000.1	3.743417	5.040772	4.506937	1.688409	1.517638	2.39144	1.577382	7.716777	1.83332	1.8489	1.694001	1.793355	1.375621	2.02262	2.504509	2.274721	1.078593	1.800032
transcript:ENSRNA050013899-T1	57.067398	0	0	39.598472	52.600469	0	49.571116	0	35.381688	0	0	0	44.408777	0	65.728006	84.419193	56.823802	76.215359
transcript:ENSRNA050013849-T1	0.133758	0.034567	0.024483	0	0.008562	0	0	0.009605	0.016297	0.009053	0	0	0.00819	0.015582	0	0.00761	0.029407	0
transcript:ENSRNA050013898-T1	4.144674	4.575098	0	0	7.097168	0	5.968348	4.530261	0	0	0	15.571578	0	8.448997	0	7.837125	12.613253	0
transcript:ENSRNA050013845-T1	0.268364	0.374964	0.104284	0	0	0.080824	0.03881	0	0.016445	0.072997	0.038329	0	0.011347	0.030238	0.035611	0.018874	0.009686	0.030757
transcript:TraesCS1A02G001200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013929-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013858-T1	0.041287	0.091561	0.038428	0.039064	0.024989	0.031673	0.020085	0.027659	0.007838	0.017716	0.016986	0.01858	0.023785	0.059504	0.032501	0.008608	0.03812	0.032194
transcript:TraesCS1A02G001400.1	24.204334	33.911001	28.931379	8.443002	8.426814	11.702738	9.052784	46.329965	11.56944	17.69359	8.82604	8.647581	7.596371	14.822801	17.614985	14.5496	8.990355	11.798002
transcript:TraesCS1A02G001300.1	0	0	0	0	0	0	0	0.662951	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013920-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013859-T1	0.016122	0.033159	0.070403	0.007957	0	0.011109	0.014072	0.039524	0	0	0.024468	0.009546	0	0.050283	0	0.039553	0	0.025319
transcript:ENSRNA050013882-T1	0.020438	0	0.025101	0.011514	0	0	0	0.036913	0.011644	0.012793	0	0	0.011543	0.010691	0	0	0	0
transcript:ENSRNA050013940-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013910-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013839-T1	0.06654	0.113044	0.107898	0.018773	0	0.071088	0.016261	0.021791	0.030791	0.017852	0.029531	0.037135	0.030095	0.08235	0.020714	0.076732	0.03115	0
transcript:ENSRNA050013880-T1	0.005969	0.02203	0.003036	0	0	0	0.005413	0.020254	0	0	0.003256	0.003549	0.003024	0	0	0.002635	0	0.00622
transcript:TraesCS1A02G001500.1	92.693705	161.095607	135.676716	33.88797	30.199611	30.510826	33.937048	148.505381	39.254233	23.311786	22.970633	30.668225	23.432116	49.461402	55.930796	50.940067	24.296231	33.271135
transcript:ENSRNA050013894-T1	0	0	4.658332	0	0	0	0	0	0	0	0	0	8.846904	0	0	0	0	0
transcript:ENSRNA050013833-T1	0.252151	0.371678	0.213915	0.063669	0.048791	0.018576	0.114052	0.206647	0.044665	0.060402	0.100645	0.021897	0.11876	0.154206	0.112251	0.089755	0.084845	0.135673
transcript:ENSRNA050013933-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013928-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G001600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013871-T1	0.087095	0.095365	0.017347	0	0	0.032288	0.01471	0.037433	0.007793	0	0.027713	0.010237	0.046604	0.014796	0.006431	0.030241	0.00782	0.026058
transcript:ENSRNA050013912-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013883-T1	0.058519	0.11492	0.086314	0.011233	0	0.033515	0.083456	0.023126	0.010944	0.012422	0.035587	0	0.067424	0.037656	0.072413	0.033136	0.032477	0.034291
transcript:ENSRNA050013893-T1	0	0	0	0.092429	0	0.182431	0	0.097317	0	0	0	0	0	0	0.076564	0	0	0
transcript:ENSRNA050013861-T1	0.22242	0.189904	0.149339	0.009835	0.026834	0.05896	0.042458	0.059423	0.01711	0.076211	0.0379	0.048513	0.024646	0.041248	0.020225	0.030006	0.007835	0.047789
transcript:ENSRNA050013900-T1	57.067398	0	0	39.598472	52.600469	0	49.571116	0	35.381688	0	0	0	44.408777	0	65.728006	84.419193	56.823802	76.215359
transcript:ENSRNA050013881-T1	0.005969	0.02203	0.003036	0	0	0	0.005413	0	0	0	0.003256	0.003549	0.003024	0	0	0.002635	0	0.00622
transcript:ENSRNA050013938-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013890-T1	0.088553	0.095929	0.09633	0	0	0	0.08389	0.099348	0	0	0	0	0	0	0	0	0	0.084867
transcript:ENSRNA050013877-T1	0.012548	0.037005	0.011949	0	0.025253	0	0.021287	0.024928	0	0	0	0.027737	0	0.011096	0.009812	0.020718	0.022393	0
transcript:ENSRNA050013846-T1	0.043614	0.082199	0.049933	0.007457	0	0	0	0.024787	0.022794	0	0	0.019567	0.007571	0.03212	0.022218	0.013747	0.007292	0.049865
transcript:ENSRNA050013896-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013888-T1	0.025633	0	0.028751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013841-T1	0.101435	0.009771	0.035204	0.015945	0.007843	0.025282	0	0.00814	0.007473	0	0	0	0.03267	0.017165	0.046078	0.010041	0.020698	0.01343
transcript:ENSRNA050013917-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013889-T1	0.072913	0	0.027288	0	0	0	0	0.029633	0	0	0	0	0	0	0	0.083248	0	0.043981
transcript:ENSRNA050013843-T1	0.013325	0.051827	0.029834	0.007573	0.008086	0.007737	0	0	0	0.008575	0.008176	0.008991	0	0.036242	0.025285	0.061142	0.014842	0
transcript:ENSRNA050013907-T1	0	9.177658	0	0	0	0	0	14.401644	0	63.111795	0	0	30.124797	8.459307	14.779751	15.702478	0	0
transcript:ENSRNA050013848-T1	0.302177	0.482959	0.308456	0.12931	0.099173	0.103197	0.085116	0.208669	0.12396	0.100429	0.079369	0.03794	0.167343	0.185096	0.257301	0.264617	0.108103	0.142344
transcript:ENSRNA050013906-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G001700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013868-T1	0.142371	0.263528	0.157256	0.05287	0.040375	0.092069	0.071305	0.127591	0.068059	0.048348	0.049047	0.044814	0.074427	0.057531	0.072751	0.134912	0.036794	0.046333
transcript:ENSRNA050013930-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013850-T1	0.145723	0.156508	0.07905	0.081121	0.05044	0.048165	0.014805	0.07412	0.032591	0.076797	0.039116	0.011591	0.027096	0.065665	0.062482	0.097002	0.049488	0.105002
transcript:ENSRNA050013922-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSRNA050013863-T1	0.039102	0.101924	0.014981	0.014587	0.031314	0.029684	0.013761	0.059884	0.007266	0.009424	0	0.034103	0.052867	0.039077	0.018528	0.034678	0.021977	0.015174
transcript:ENSRNA050013916-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G001800.1	57.726198	66.46093	69.552918	67.810122	76.376466	72.593601	66.303938	59.162978	66.844517	61.71898	55.132632	54.65514	51.529732	54.290308	59.913404	49.919757	48.47545	49.196342
transcript:TraesCS1A02G001900.6	4.309705	3.977701	0	1.875814	1.261272	3.606908	2.423654	0	5.688888	5.580021	5.968436	3.990775	4.412978	0	0	3.496042	3.395184	2.056258
transcript:TraesCS1A02G001900.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G001900.10	0	0	0.961578	0.271153	0.154028	0.058515	0	0.782789	0	0.329268	0.148417	0	0	0.248216	0.21245	0.210825	0.319906	0.230767
transcript:TraesCS1A02G001900.3	0.247083	0.390391	0	0	0	0	0.381099	0	0.323251	0	0	0.370893	0.298145	0	0	0	0	0
transcript:TraesCS1A02G001900.7	0	0	3.898953	1.868732	3.750602	0	0	2.951123	0	0	0	0	0	2.233214	2.291368	0	0	2.189168
transcript:TraesCS1A02G001900.8	3.327222	2.605294	0	0	0	3.220831	4.050985	0	2.867731	4.240742	4.634247	3.698382	2.50755	0.471545	0	1.362168	2.926897	3.084008
transcript:TraesCS1A02G001900.9	22.63367	19.132365	22.579888	24.895781	24.71797	21.757571	19.975898	23.413517	21.948991	25.749145	21.833983	24.1485	27.238217	19.661347	22.076344	18.642526	29.059454	23.760152
transcript:TraesCS1A02G001900.2	0	0.465708	0.479787	0.762007	0.226954	0.312099	0.131145	0.061277	0.480145	0.410481	0.188094	0.272781	0.295434	0.614476	0.162569	0	0	0.346948
transcript:TraesCS1A02G001900.1	0.07005	0.122025	0	0	0.099006	0.085919	0	0	0.195588	0	0	0	0	0	0	0.045511	0.060117	0.325469
transcript:TraesCS1A02G001900.4	0	0	0.042463	0.41938	0.395987	0.429875	0	0.86123	0	0.21527	0	0	0.84531	0.086136	0.228748	0.505096	0.507334	0.332649
transcript:TraesCS1A02G002000.1	1.047621	1.346341	0.95162	0.952806	0.515584	0.789418	0.71819	0.646098	0.845018	0.649841	0.713955	0.832449	1.437722	3.028754	2.897248	3.141623	1.678871	1.646214
transcript:TraesCS1A02G002100.1	2.69579	2.866961	2.830134	3.243474	3.141557	3.775465	2.599058	2.853837	3.562488	4.13045	3.752095	3.589565	3.754163	3.5684	3.350773	3.117106	3.868079	4.149473
transcript:TraesCS1A02G002200.1	25.090532	25.928242	27.352468	38.558757	33.318752	32.310298	49.348812	42.811421	47.4371	44.344629	47.656851	53.227823	34.48155	34.148465	31.341967	35.018397	41.687284	49.280557
transcript:TraesCS1A02G002300.1	8.566498	8.892867	9.575978	10.974324	10.937379	12.08578	11.36077	10.995626	11.121774	15.093439	13.427982	14.1012	10.781883	7.731998	8.101847	8.330626	11.759324	12.788834
transcript:TraesCS1A02G002400.1	1.427301	0.694857	0.362169	0.329179	0.74388	0.502534	1.102804	0.944676	1.438568	1.438783	1.022549	2.911353	0.153415	0	0.128423	0	0	0
transcript:TraesCS1A02G002500.1	6.235361	7.027005	6.00204	5.520601	5.492187	6.058744	6.499408	7.075108	7.739091	9.018526	7.157804	8.326794	4.862566	4.6224	3.510107	4.477684	4.904255	4.951951
transcript:TraesCS1A02G002700.1	8.058475	6.402523	6.773414	7.982505	7.617668	8.306778	6.503441	8.224188	9.415446	11.367927	9.317606	10.922793	8.980192	8.699465	7.473001	8.813313	10.598083	10.959527
transcript:TraesCS1A02G002800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G002900.1	0	0	0	0	0	0	0	0	0.035831	0.294331	0	0	0	0	0	0	0.164142	0
transcript:TraesCS1A02G002900.2	0.723072	0.666093	0.486171	0.220112	0.301853	0.615349	0.207743	0.332128	0	0	0.336763	0.407711	0.143041	0.169192	0.088483	0.18946	0	0.622921
transcript:TraesCS1A02G003000.1	1.380971	2.158941	1.936044	1.532528	0.992229	1.475121	1.82617	1.264064	1.438739	2.27226	1.38007	1.846064	0.545568	0.657372	0.691988	0.344192	0.796916	0.611226
transcript:TraesCS1A02G003100.1	0.081126	0.054035	0.033382	0.190646	0.144927	0.193317	0.070415	0.086716	0.150123	0.016957	0.111018	0.085787	0.145138	0.058115	0.077062	0	0.079332	0.147999
transcript:TraesCS1A02G003200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003546.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G003900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G004000.1	0.265916	0.220193	0.142998	0.133881	0.150829	0.136588	0.071575	0.059689	0.051262	0.028738	0.090191	0.030022	0.026171	0.239064	0.220007	0.258461	0.037845	0.093049
transcript:TraesCS1A02G004100.1	0.19338	0.452543	0.338816	0.126507	0.128	0.184841	0.133064	0.152908	0.099015	0.046776	0.136518	0.049253	0.278388	0.984889	0.506252	0.792182	0.406884	0.446066
transcript:TraesCS1A02G004126.1	1.429194	1.382728	1.446053	1.260888	1.162309	1.255427	1.378891	1.725184	1.836705	2.042317	2.053317	2.682706	1.271988	1.246464	1.178924	1.323343	1.823036	2.227303
transcript:TraesCS1A02G004200.1	24.201518	20.210872	30.999085	23.370774	19.633193	17.181549	23.653402	26.407566	29.836019	16.451458	14.314134	18.227104	16.266888	14.661591	16.741284	15.417169	14.350659	22.489832
transcript:TraesCS1A02G004300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G004400.1	0	0	0	0	0	0	0	0	0	0	0	0	0.074096	0	0	0	0	0
transcript:TraesCS1A02G004500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023619
transcript:TraesCS1A02G004600.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G004700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G004800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TraesCS1A02G004900.1	0.820715	0.924033	0.884505	0.774302	1.07101	1.152996	1.102676	1.343177	1.469979	1.273772	0.700152	1.153697	1.171359	0.624255	1.111178	0.923556	1.067991	1.179029
transcript:TraesCS1A02G005000.1	1.393937	2.4724	2.158019	1.310319	1.566493	1.538324	0.865472	1.450462	1.14373	3.229781	2.718083	3.638619	0.948783	1.703423	1.789771	1.921154	1.26284	1.814644
transcript:TraesCS1A02G005100.1	2.536942	2.698932	2.77844	4.281428	3.0336	2.563816	1.985948	0.774284	1.86326	1.558754	2.850601	3.845588	0.517018	1.059248	2.169992	2.062374	1.742695	3.101354
transcript:TraesCS1A02G005200.1	3.017213	4.430941	3.585796	3.640619	3.570407	3.843197	1.810987	1.925895	2.335427	3.77954	3.291946	3.460112	1.398686	2.19798	2.020429	2.127068	1.887096	2.971541
transcript:TraesCS1A02G005300.1	0.288542	0.192508	0.177699	0.447839	0.198688	0.273447	0.163978	0.321933	0.252588	0.613224	0.418144	0.596556	0.162459	0.135033	0.183564	0.15118	0.136673	0.4007
