feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
transcript:KRH74139	13.203897	9.977608	8.658301	9.484428	12.240206	13.258679	9.86616	10.342898	10.883333	10.617237	10.401253	10.979647	9.854445	10.963858
transcript:KRH74141	0.130483	0.132868	0.304813	0.162123	0.124038	0.139999	0	0	0	0.04612	0.020973	0.022496	0.071897	0
transcript:KRH74143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74142	0	0	0	0	0	0	0.013913	0.026941	0.075199	0.01353	0.012483	0	0.027389	0.013312
transcript:KRH74144	2.508171	7.394323	4.283839	1.745831	1.969195	1.267466	1.414577	1.500416	0.659771	1.063778	1.216151	1.115226	0.943236	1.511343
transcript:KRH74145	3.584756	4.568468	14.686922	8.076164	3.158643	3.969163	10.180893	11.943873	12.532475	18.163752	13.094576	12.21076	14.070702	15.766928
transcript:KRH74146	0	0	0	0	0.087907	0.059717	0	0.057675	0	0.066131	0.216287	0	0.133698	0.162966
transcript:KRH74147	11.337838	7.208633	10.282099	6.982821	7.894647	11.384646	8.209446	7.142608	9.545024	9.705319	7.746973	7.880992	9.192038	10.647899
transcript:KRH74148	0	0	0	0	0	0	0.084668	0	0	0	0	0.039721	0	0.121621
transcript:KRH74149	2.63088	38.605258	57.258692	34.28217	2.784572	3.165076	21.504774	35.674304	47.88027	45.573477	21.779736	34.970998	46.50563	44.132803
transcript:KRH74150	0	0	0	0	0	0	0	0	0.311015	0	0	0	0	0
transcript:KRH74151	3.366225	8.216743	9.968247	5.786514	2.938533	4.274781	2.82861	3.322584	3.545442	3.803741	3.131063	3.174135	3.958513	3.594387
transcript:KRH74152	34.280005	43.047135	47.60042	52.266702	34.643725	37.876403	18.347887	15.51609	18.215462	19.030764	14.278419	14.879983	18.025176	18.378142
transcript:KRH74153	0	0	0	0	0	0	0	0	0	0	0.154205	0	0	0
transcript:KRH74154	18.215754	17.091064	12.816908	8.791962	12.555178	7.094069	0.970012	1.242332	1.85988	1.86348	1.247061	1.915076	0.802566	2.920111
transcript:KRH74155	19.001647	46.128909	48.107667	22.596687	15.304224	8.870117	10.816249	7.768932	6.419763	4.531107	8.55495	8.45472	8.421774	7.04336
transcript:KRH74156	5.924107	8.178524	9.547655	9.076233	6.201018	7.676058	9.759813	8.213896	6.96007	7.661421	6.388682	8.6309	7.823238	10.749252
transcript:KRH74157	30.220697	23.568933	22.939589	17.812704	21.177095	28.246617	9.06679	6.926907	11.943042	12.242744	5.532599	6.199243	10.971363	9.399215
transcript:KRH74158	1.20983	1.759559	1.388746	0.690214	1.390312	1.888938	0.219123	0.277037	0.093807	0.210643	0.230863	0.131835	0.116895	0.15939
transcript:KRH74160	0	0	0	0	0	0	0	0.242213	0.305015	0.51254	0	0.107105	0.158185	0.193284
transcript:KRH74159	0	0	0	0	0.679568	0	0.21839	0	0	0	0	0.375072	0.701322	0.632228
transcript:KRH74161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74162	6.097985	6.648637	8.327883	4.571075	4.265281	6.200172	0.616637	0.510392	0.708457	0.653826	0.457614	0.705154	0.618285	0.67533
transcript:KRH74163	0.368566	0	0.237851	0	0.204035	0.386418	0	0.13502	0.148728	0.27193	0.237251	0.26687	0.259982	0
transcript:KRH74164	3.527329	3.752544	6.216429	5.584692	3.858176	4.585812	6.018629	5.257297	4.700288	3.741764	5.787871	5.775447	7.485785	5.37277
transcript:KRH74165	6.586819	16.552948	27.779871	74.097982	11.558262	14.290196	13.326128	13.157796	20.750959	14.212821	13.542057	18.30311	18.802582	19.831455
transcript:KRH74167	0	0	0	0	0	0	15.040216	13.081146	17.033653	12.759816	0	15.784246	13.267524	13.951331
transcript:KRH74168	9.586139	2.311299	2.471759	2.455291	3.916135	5.7645	3.116106	0	0	1.224363	9.116484	4.453837	0	2.774039
transcript:KRH74166	11.393419	19.495495	24.096614	15.855094	16.48688	15.916725	11.687441	18.333618	9.444375	8.189579	16.653171	18.23014	17.332311	11.100499
transcript:KRH74169	0	0	0	0	0	0	1.203491	0.88943	0	0	0.540519	2.104837	0	0
transcript:KRH74170	1.908191	0.845321	0.863229	4.966508	2.15752	1.977995	13.431156	13.843393	13.311873	14.112528	10.440423	7.944168	12.011453	10.041333
transcript:KRH74171	6.20635	3.074251	4.71997	4.71807	6.03441	6.558205	4.833964	5.878568	1.387166	1.623741	11.052641	11.251381	2.421348	2.599453
transcript:KRH74172	1.128738	3.029555	0.443809	3.017396	2.635562	2.894954	25.204898	25.75516	7.779938	9.343261	22.002613	23.442909	7.976779	8.833371
transcript:KRH74173	0	0	0	0	0	0	0	0	0	0	0	7.568562	0	0
transcript:KRH74174	0.621824	0.2573	2.741799	13.982169	0.693763	1.596259	20.500468	19.240838	3.71295	2.820725	31.454856	22.570061	3.842894	6.003677
transcript:KRH74175	0.621824	0.2573	2.741799	13.982169	0.693763	1.596259	20.500468	19.240838	3.71295	2.820725	31.454856	22.570061	3.842894	6.003677
transcript:KRH74176	1.611273	0	0	17.814543	0.879578	2.308825	75.119755	58.668833	7.654145	9.284084	80.766135	69.403501	6.574023	15.7103
transcript:KRH74177	57.804971	73.079349	94.689642	73.154891	62.240111	62.342607	109.865856	106.903572	288.820255	237.996783	87.160664	121.969536	149.163603	135.379827
transcript:KRH74178	57.804971	73.079349	94.689642	73.154891	62.240111	62.342607	109.865856	106.903572	0	6.086894	87.160664	121.969536	149.163603	135.379827
transcript:KRH74179	0.482542	0.278371	0.324826	0.162188	0.595294	0.603168	0.317694	0.268747	0.338743	0.266222	0.206929	0.222259	0.157699	0.420596
transcript:KRH74180	19.710665	16.151882	16.489738	17.645491	22.371699	23.265423	46.69244	45.152454	53.561093	0	39.903518	40.743511	49.002567	53.472309
transcript:KRH74181	19.710665	16.151882	16.489738	17.645491	22.371699	23.265423	46.69244	45.152454	53.561093	105.895664	39.903518	40.743511	49.002567	53.472309
transcript:KRH74182	3.378532	5.172707	9.774025	4.401198	3.749045	3.27254	4.518401	6.743193	21.302048	16.368632	6.133653	5.843263	21.455081	19.103008
transcript:KRH74183	0.172141	0.168758	1.130579	0.610467	0.825528	0.949629	3.756855	3.290654	4.271009	3.31359	3.577041	4.006541	3.831936	3.59043
transcript:KRH74184	0.958114	0	0	0	1.12107	1.653707	28.714678	33.283386	12.980602	18.264196	27.884731	22.970235	16.752628	16.253229
transcript:KRH74185	0	0.027595	0.143982	0.081736	0	0	1.03634	2.727594	0.107593	0	2.353904	4.084666	0.458956	0.300424
transcript:KRH74186	0	0.138644	0.903353	1.66537	0.149528	0	0	0.305885	0	0	0.358576	0	0	0.314893
transcript:KRH74187	22.153296	0.628935	1.15172	0.582848	22.998847	18.821488	7.402707	5.650227	6.695731	8.848486	7.460741	5.36376	5.888118	5.556033
transcript:KRH74189	0.66718	0	1.421033	0.226879	0	0	0	0	0	0	0.164588	0	0	0
transcript:KRH74188	0	0.291214	0	0	0.240948	0	2.113451	2.699756	1.459692	3.277021	1.068387	5.080722	4.503828	8.811664
transcript:KRH74191	0	0	0	0	0	0	0	0.099091	0	0.109317	0.087099	0.435296	0	0.724994
transcript:KRH74190	0	0	0	0.560061	0.383439	0	0	0	0	0	0	0	0	0
transcript:KRH74192	2.738257	0.96636	1.348997	1.027445	2.04849	2.780872	1.771825	1.06561	0.674619	0.628976	3.661789	2.399916	1.522732	1.218444
transcript:KRH74193	42.332613	23.937871	28.492293	25.626624	38.909693	45.885667	28.69448	29.807362	37.838813	37.481687	29.362914	29.981567	35.60948	36.414991
transcript:KRH74194	0	0	0.917952	0	0	2.058585	0	0	0	0	0	0	0	0.679785
transcript:KRH74195	0.537019	1.088862	0.801013	0.605275	1.454305	2.04227	0.089117	0.166998	0.298942	0.188023	0	0.077473	0.173879	0.235843
transcript:KRH74197	9.675317	22.302427	27.116884	22.226636	18.84304	16.745656	3.492811	4.504646	4.024235	5.091777	2.651672	4.548499	3.950792	4.99005
transcript:KRH74196	66.529885	51.929736	76.834228	61.183896	70.9032	75.86838	2.581084	2.961453	2.771988	3.499705	3.522425	2.480218	4.094182	3.210196
transcript:KRH74201	0	0	0	0	0	0	0	0	0	0	5.280541	5.827663	0	0
transcript:KRH74202	1.170854	0.910832	1.195542	0.160659	0.899488	0.303302	4.928857	4.629266	2.256317	2.921458	0	0	3.419727	3.958753
transcript:KRH74199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74200	0	0	0	0	0	0.856486	0	0	0	0	0	0	0	0
transcript:KRH74198	0	0	0.254509	0.472632	0	0	1.836158	1.423615	1.862148	1.10214	2.329863	2.33069	1.339296	1.648442
transcript:KRH74203	0	0	1.512526	0.959802	0.068305	0.388101	2.891951	2.443955	1.695652	3.459618	1.999462	2.730495	1.907676	2.000308
transcript:KRH74204	0.154046	0.752605	2.041672	0.246035	0	0	0.972336	0.771678	1.599512	0.95754	1.479412	0.920656	1.33643	1.278641
transcript:KRH74205	0.140588	0.290866	0	0	0.631779	0.43573	0.119592	0.233155	0	0.113921	0.104511	0	0.119907	0
transcript:KRH74206	0.010435	0.051343	0.20434	0.077201	0.060903	0.116601	0.89636	0.813301	0.833774	0.699576	0.889441	0.941702	0.690909	0.830213
transcript:KRH74207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74208	65.728416	0.360527	4.043052	9.177286	61.875449	42.674637	297.959599	294.608287	137.394091	233.264143	231.77568	322.315626	115.211329	136.735249
transcript:KRH74210	13.876748	5.369285	13.303113	14.849995	12.32855	10.46784	15.499261	10.8365	15.794965	18.703701	13.910165	12.317005	11.708602	15.303906
transcript:KRH74209	38.727017	33.082252	32.965716	27.442629	29.106077	28.244397	3.899105	6.870391	6.415652	7.886809	10.227656	7.659503	7.219587	8.997339
transcript:KRH74211	49.654396	4.663159	8.460189	12.928838	35.536488	31.183373	101.40069	61.751619	118.503989	186.998592	85.079862	62.928745	67.738029	110.297578
transcript:KRH74212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74215	1.971172	0.628169	0.994235	1.154524	2.280538	1.474209	0.968025	1.835656	0.838286	0.39898	0.703825	0.93794	1.361015	0.834134
transcript:KRH74213	15.816323	13.052708	16.551183	12.035943	14.590622	16.422935	19.982484	22.050536	22.283576	20.332315	22.992422	26.403087	26.477598	23.833392
transcript:KRH74214	2.946207	3.664042	4.240244	3.385955	6.082729	5.180981	0	0	0.415631	0	2.66809	0	4.944234	0
transcript:KRH74218	0	0	0	0	0	0	0	0	0.211356	0.277586	0.186396	0.090113	0.239895	0
transcript:KRH74217	0	0	0	0	0	0	0.059177	0.178513	0	0.065669	0.185971	0.072474	0	0
transcript:KRH74219	0.347127	0.836924	0.223134	0.219747	0	0.181648	2.658186	2.130127	3.373504	4.55518	3.57695	2.509093	2.345694	3.000913
transcript:KRH74222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74216	4.034921	5.719312	7.022644	1.89048	3.336416	3.666082	6.871653	10.968591	10.623892	19.794751	21.062273	11.972671	16.232223	13.31456
transcript:KRH74221	0	0	0	0	0	0.056085	0	0	0	0	0	0	0	0
transcript:KRH74220	0	0	0	0	0	0	0.586249	0	0	0	0	0	0	0
transcript:KRH74224	1.093173	0	0	1.522154	1.162489	2.552937	48.825099	28.876045	48.011105	63.124946	39.412354	22.613778	32.006806	50.156842
transcript:KRH74225	4.262544	2.104138	2.008708	0.755286	2.64997	2.265404	0.238201	0.817948	0.85855	1.014616	1.141521	0.827081	1.212667	0.8794
transcript:KRH74226	8.566979	5.659775	5.020212	4.484559	9.275377	9.59454	6.432126	6.594664	6.981504	9.155608	7.568892	6.957346	9.032669	8.535924
transcript:RCW19544	0.577852	0.68165	1.130241	1.755639	0	0.266579	0.28308	0	0.169459	2.353213	0.886188	0.178335	2.094957	1.193534
transcript:RCW19545	4.479856	14.054142	9.872296	22.734167	3.980904	5.766546	5.067189	7.43567	9.993496	12.405551	4.072907	4.966335	8.965026	12.034888
transcript:RCW19546	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:RCW19547	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:RCW19548	0	0.239399	0.171588	0.650621	0	0	0	0	0.096109	0.082532	0.110822	0	0.247574	0.48497
transcript:KRH74239	0	1.199089	1.237768	0.911158	0	0	0	0	0	0.217268	0	0	0	0.188261
transcript:KRH74237	1.819449	1.648282	2.627249	0	0.633821	1.144009	0.974805	4.180448	9.614791	14.62727	1.026461	2.60337	10.108901	9.99823
transcript:KRH74238	0.154023	0	0	0.430928	0	0	0	0.256443	0	1.06042	0	0	0.2443	1.137557
transcript:KRH74240	56.788356	45.409561	49.875429	47.435072	54.148106	65.853316	68.222125	64.148117	75.771467	79.612332	54.632275	62.014052	81.817451	74.561209
transcript:KRH74241	11.346585	15.088759	0	0	15.602593	14.853224	0	0.605381	0.670152	0	0	0	0.258092	1.32227
transcript:KRH74243	0	0.46541	1.305905	0.29372	0.149409	0	0.507835	0.261275	0.360115	0.592278	0.319766	0.382932	0.445796	0.333277
transcript:KRH74242	0.050085	0	0	0.499673	0	0.213397	0	0	0	0	0	0	0	0
transcript:KRH74244	0.0179	0	0.023524	0	0.020952	0	0.583185	0.886585	0.55538	0.440567	0.569399	0.546051	0.848514	0.260358
transcript:KRH74246	11.025426	6.980325	7.825082	7.118494	10.01648	8.325122	4.036695	6.171698	5.077314	4.379303	6.003981	5.313831	6.354267	3.126295
transcript:KRH74247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74245	4.71424	5.090083	12.325451	12.018389	3.042388	8.882311	46.60813	37.918731	46.975181	43.477848	44.572907	44.769623	49.254184	51.471243
transcript:KRH74248	0.470339	0.184183	0.247958	0.64987	0.284219	0.50541	10.100429	10.411032	16.544117	15.833139	10.114312	12.943968	18.196863	16.758411
transcript:KRH74249	2.035519	2.123643	3.68381	3.817386	1.823334	2.01933	31.23463	48.678292	8.445899	8.620663	33.625469	40.908207	10.622279	10.770978
transcript:KRH74250	0.025881	0.105303	0.279692	0.400527	0.028753	0.165453	11.448593	15.011928	1.6756	2.005096	10.644622	11.671618	1.75857	2.461074
transcript:KRH74251	0	0	0	0	0	0	0	0	0	0	0.214325	0.236235	0	0.232226
transcript:KRH74252	2.815642	2.659903	3.230058	3.132528	3.203008	3.600643	5.522245	5.010287	4.785029	3.696897	5.548886	5.552151	4.33621	4.103058
transcript:KRH74253	0.158541	0.185325	0.866186	0.722558	0.179145	0.117412	2.586412	4.422888	3.766329	4.247182	3.06772	5.107038	4.177143	3.872947
transcript:KRH74254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044537
transcript:KRH74255	0	0	0	0	0	0	0	0	0.051109	0.047431	0	0	0	0
transcript:KRH74256	4.285728	7.6787	15.775693	8.011049	2.825768	4.672799	6.346273	8.089437	8.51521	7.39947	4.35934	9.280603	11.06202	8.863253
transcript:KRH74257	0	0	0	0	0	0	0	2.289368	7.34888	8.222846	3.932097	0	2.6775	11.960293
transcript:KRH74258	2.378954	1.66441	2.815089	0.772393	1.936086	2.155198	7.475588	8.06766	4.694972	5.327329	8.537513	8.436253	6.462859	4.696666
transcript:KRH74259	0.042729	0	0	0.022065	0	0.022931	4.307564	5.758619	1.88333	1.919987	2.955214	6.179921	4.302389	4.103906
transcript:KRH74260	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:KRH74261	0.179176	0.734154	2.272802	2.860772	1.143429	0.879489	2.822882	1.991644	7.45	5.451645	4.294132	2.143644	8.784632	8.377253
transcript:KRH74262	6.408058	4.697366	15.878864	3.610786	6.935557	9.132374	29.370938	25.149734	36.841661	38.288109	34.087608	32.761186	34.180708	36.63757
transcript:KRH74263	21.097895	44.589439	74.32122	86.63412	29.628483	20.735358	442.797272	352.10338	415.293183	382.800068	412.857916	409.123135	401.594086	420.653602
transcript:KRH74264	11.348583	17.884219	44.808459	42.68178	12.501075	15.907625	14.855995	80.09841	39.508481	45.886101	190.56594	162.83605	117.945029	66.843995
transcript:KRH74265	15.591207	10.502712	10.45832	7.38495	14.124005	14.792259	14.36741	13.494473	16.388818	15.622004	14.718037	13.469892	14.823251	14.732194
transcript:KRH74266	0	0.269148	0	0.23152	0.3157	0	2.036567	0.938504	2.739324	2.407834	1.873033	1.766872	1.722529	1.269102
transcript:KRH74268	0	0	0	0	0	0	0.134095	0	0	0	0	0.059483	0	0
transcript:KRH74267	0.587162	0.599754	1.083142	1.128066	0.41025	0.505072	2.537117	3.327095	2.130511	1.820344	2.976612	3.475086	3.75357	3.019438
transcript:KRH74269	5.947787	5.648558	5.324658	4.633288	6.596963	8.435781	7.159715	6.497445	8.078843	7.017629	6.157293	7.346222	8.474382	17.680794
transcript:KRH74270	5.947787	5.648558	5.324658	4.633288	6.596963	8.435781	7.159715	6.497445	8.078843	7.017629	6.157293	7.346222	8.474382	0
transcript:KRH74271	7.431284	9.339812	12.960033	7.423814	7.652075	11.009423	8.9731	10.826794	11.727157	3.980465	3.592156	12.532388	7.723573	12.132493
transcript:KRH74272	0	0	0	0	0	0	0	0	0	7.753115	8.205894	0	5.472033	0
transcript:KRH74273	1.241767	0.361643	0.106539	0.21391	1.509585	1.025382	4.658069	3.075083	4.672265	3.003675	3.628519	2.490188	3.456037	3.529781
transcript:KRH74274	0	0	0	0	0	0	0.04979	0	0	0	0.068063	0	0	0
transcript:KRH74275	17.797343	159.782462	474.800145	226.220656	19.565295	11.96498	29.57819	47.140981	41.770376	30.893548	34.11173	63.465563	40.940979	33.434358
transcript:KRH74276	8.59698	28.26099	38.08822	76.034887	9.366319	11.670022	21.753103	25.046607	29.044533	32.496226	24.925676	30.313039	37.277387	32.720418
transcript:KRH74277	2.279674	0.971135	1.815806	1.132236	2.172633	2.352585	8.87674	7.687748	6.239966	7.16351	10.00506	7.637299	6.042238	6.022722
transcript:KRH74278	0.370197	0.496993	0	0	0	0	0	0.040209	0	0	0	0.050474	0	0
transcript:KRH74279	4.031481	5.13028	9.026029	5.346863	7.12959	4.445408	0.859776	0.823621	0.301771	0.275118	1.333669	0.943133	1.020034	0.422244
transcript:KRH74280	3.586796	2.955117	2.851031	1.572367	2.352624	1.476635	5.500603	4.84679	5.547378	4.535508	4.579237	5.8106	5.731008	4.620458
transcript:KRH74281	0.775574	1.246296	5.277942	1.567714	0.74756	0.321194	22.948507	23.093867	26.429878	24.573496	24.760846	26.771603	24.227474	25.825806
transcript:KRH74282	12.663577	13.057897	15.250052	11.457304	14.469882	17.290259	9.156017	12.872795	12.666579	13.500472	8.906474	11.623215	14.068927	15.558071
transcript:KRH74283	52.503307	25.866411	33.461241	23.828592	49.405926	56.17017	6.481822	12.254612	10.852772	13.892941	7.434504	9.496568	13.030395	13.831258
transcript:KRH74284	2.584793	10.131224	7.194921	5.408817	2.096642	2.265576	1.29359	1.647077	1.413163	1.87138	1.714353	2.643251	2.994361	2.571059
transcript:KRH74287	0	0.664529	0.192495	0	0	0.133108	3.737635	1.653881	0	3.058971	0	0	0	7.162383
transcript:KRH74286	0	0	0	0.314458	0.279628	0	0	0	9.186034	12.072553	2.371915	0	5.77169	0
transcript:KRH74285	3.886811	11.307437	17.914567	11.388907	3.684326	3.868379	6.351593	10.460592	7.207351	3.952135	7.050612	9.820039	12.977287	10.886501
transcript:KRH74288	546.408284	1255.909039	1057.652821	1432.414074	499.267315	413.946025	3.015649	10.852474	6.757755	12.070955	5.896806	7.073032	8.831148	16.739552
transcript:KRH74289	24.864661	48.598575	74.732139	42.180738	20.007399	23.10534	62.754266	68.910285	68.132632	69.161205	64.10434	74.31899	75.30779	68.984983
transcript:KRH74290	9.718967	19.807183	27.882611	10.947141	14.614801	18.867299	8.48374	10.153454	14.37439	9.413197	10.167694	9.211093	10.428606	10.041846
transcript:KRH74291	14.398799	8.899477	11.766361	7.4838	13.758814	15.254066	22.467909	19.696988	21.790782	19.120412	26.893452	24.770401	23.987328	19.824402
transcript:KRH74292	4.353682	9.240638	2.121272	13.539058	4.184734	5.574369	19.984517	23.805382	5.726696	4.897063	21.924147	20.877378	5.417108	7.34593
transcript:KRH74293	102.486698	118.640602	130.374626	125.135684	83.382126	72.720705	40.46931	34.680796	34.412153	33.18773	32.324794	36.484801	35.766568	39.425663
transcript:KRH74294	0	0.025633	0	0.822945	0.028831	0.027711	3.200196	1.834774	1.92267	2.982344	3.981085	2.982658	2.044883	3.625599
transcript:KRH74296	0.31617	0.497881	0.161998	0.701559	0.620874	0.933281	1.389232	2.897483	0.212667	1.462686	2.925615	1.677068	1.260049	1.691714
transcript:KRH74295	6.882113	5.13298	6.299911	2.53696	5.280976	6.102049	6.572753	4.378668	6.245587	5.176685	5.790801	5.209168	6.801274	5.278707
transcript:KRH74297	14.299706	11.043793	11.032546	12.205048	12.091119	13.374839	33.409888	40.085028	49.119426	51.364209	30.913701	33.825122	50.214436	49.509026
transcript:KRH74298	0	0	0	0	0	0	14.243421	0	11.309631	8.723375	0	2.280934	5.791391	7.07469
transcript:KRH74299	0.729756	1.627836	3.238784	4.227102	0.413687	1.155049	9.670193	8.536502	7.868665	7.929785	6.786774	10.180153	8.656821	9.934637
transcript:KRH74300	18.080282	25.218592	30.862805	23.004944	20.720563	22.42579	34.222619	39.579495	43.94216	41.751635	38.064483	44.564368	48.000417	46.413597
transcript:KRH74301	9.034059	2.375496	8.126115	5.575398	10.01923	11.429052	25.295682	22.08105	23.368782	22.359105	22.039299	21.013307	22.208494	22.625735
transcript:KRH74303	5.449899	4.850424	0	2.268791	6.258868	0	1.904625	3.994638	1.064369	1.369153	3.671354	0	4.100344	3.178874
transcript:KRH74302	0	0	2.943573	0	0	4.507599	0	0	0	0	0	2.709409	0	0
transcript:KRH74304	0	2.879069	0.2703	0	0	1.832006	0.303242	0.242189	0.445602	0.072092	0.620816	0.132783	0	0.073164
transcript:KRH74305	29.698079	29.647426	42.426669	39.793652	29.02998	26.63217	2.091255	2.022742	3.758602	6.616883	2.137126	2.425252	3.69177	6.260135
transcript:KRH74306	5.749649	3.441043	5.804337	3.085932	4.67181	4.10137	7.192003	7.437288	5.693919	5.71035	5.513409	8.133334	5.043944	6.738559
transcript:KRH74307	0.452327	1.42406	8.833041	5.738404	0.13838	0.043764	1.453467	2.972391	3.564866	2.492987	2.628596	3.143929	3.676487	2.277003
transcript:KRH74308	0	0.132429	0.03712	0.369722	0.062432	0.41177	17.719594	18.300781	9.313347	8.690153	15.502697	17.307987	9.747642	11.067663
transcript:KRH74309	0.409101	1.139726	1.998497	2.848001	0.479558	0.60839	4.464524	5.557786	2.47455	1.792157	3.901979	4.90597	2.57145	3.108976
transcript:KRH74310	0	0.746641	0	0	0	0	0	0	0.812666	0	0	0	0	0
transcript:KRH74311	0.333793	0.462001	3.157921	1.503714	0.220401	0.292861	10.211705	11.428942	12.425753	14.190048	10.880621	12.093397	14.0679	10.923017
transcript:KRH74312	0.73326	0.365896	2.454116	1.066522	0.325114	0.342202	0.437952	0.584594	0.623923	0.7525	0.248144	0.243864	0.74466	0.560211
transcript:KRH74313	1.506224	0.951393	10.200145	6.30713	1.101343	1.979811	6.449215	2.911376	1.512487	4.741624	5.244657	4.317859	0.638523	2.399507
transcript:KRH74314	0	0	0	0	0	0	0	0	0	0	0	0	0.980887	0
transcript:KRH74315	4.112082	4.558553	3.258498	1.831204	2.493381	4.25439	21.139668	19.748032	43.776146	32.769433	20.474548	20.681511	39.450838	35.585532
transcript:KRH74316	17.01558	16.924528	20.877133	15.028978	20.704595	17.354715	19.45434	17.632847	25.917645	22.10991	24.326826	17.803458	25.099827	18.76258
