feature_id	SRR39669458	SRR39669459	SRR39669468	SRR39669469	SRR39669470	SRR39669471	SRR39669472	SRR39669473	SRR39669474	SRR39669475	SRR39669460	SRR39669461	SRR39669462	SRR39669463	SRR39669464	SRR39669465	SRR39669466	SRR39669467
transcript:TKW36744	8.073851	8.043995	5.878202	5.584929	5.814588	5.43938	2.425343	4.514058	7.110851	9.748625	9.198536	5.764861	7.733079	8.312805	8.342013	3.997786	4.93241	2.662905
transcript:TKW36745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36746	1.07656	0.856565	1.337052	0.449393	0.576819	0.692412	1.047943	1.563539	0.736165	0.658442	0.701027	0.582354	0.911721	0.147668	0.60291	0.25373	0.668619	0.318757
transcript:TKW36747	1.955833	1.987798	2.694127	1.270964	0.410984	0	1.206586	2.651233	0.601239	1.828561	0.769737	1.51531	0	0.922491	0.430431	1.493817	3.245427	1.065531
transcript:TKW36748	6.833062	4.340743	4.148571	0.471312	0.481946	0.813716	0.054282	0.155246	0.130876	3.061203	4.503499	4.127761	1.395514	1.023123	0.9172	0.120645	0.11786	0.019393
transcript:TKW36749	345.55259	313.260045	166.685212	58.959064	56.666358	94.628716	44.616669	55.443944	113.314774	310.532977	248.749959	280.265518	239.04417	237.629471	241.920156	81.659402	53.644445	108.573244
transcript:TKW36750	1.613152	3.903007	2.267921	1.350121	1.534535	0.317918	0.632933	0.544059	0.628401	4.251928	2.456762	2.56953	1.284749	1.625264	1.067448	0.815869	0.857486	0.77869
transcript:TKW36751	2.262002	2.740799	2.433203	1.4492	1.745246	0	0.379885	0.250419	0.776507	2.844641	2.585732	1.929059	0.874463	1.227351	1.167196	0.763227	0.266309	0
transcript:TKW36752	3.635882	1.19523	0.952971	0.173013	0.208737	0.12839	0.055887	0.086295	0.014719	0.993894	3.984317	3.629744	0.867504	0.523474	0.412678	0.109864	0.055284	0.015257
transcript:TKW36753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36754	0	0	0	0.051574	0.034782	0	0.034082	0.059089	0.0327	0.018502	0.036363	0	0.021671	0.019743	0	0	0	0.061495
transcript:TKW36756	6.664475	4.734525	5.828008	2.511823	3.524033	4.763097	2.079992	1.867989	1.998687	4.57199	9.335189	6.871093	3.828414	5.174605	4.624351	3.219135	1.065643	2.589016
transcript:TKW36757	48.691725	37.277805	54.194843	19.032691	19.047689	23.362396	12.547923	16.820013	16.651495	28.870807	47.016339	40.749928	27.852434	25.284927	25.968218	24.828284	12.545216	13.704185
transcript:TKW36755	1.77399	0.777514	0.771616	1.635369	0.733642	2.404732	0.463872	0	0.512644	0	1.314476	3.528953	0.583053	0.466895	0.225864	1.307288	0	0.470397
transcript:TKW36758	8.954773	11.405195	12.904119	18.517801	17.186553	11.554333	12.14474	14.931459	13.059956	11.868406	11.616766	8.082697	10.792067	14.558103	14.021376	13.672768	16.440617	7.200463
transcript:TKW36759	90.376696	124.726551	160.500076	173.361157	179.904174	141.793892	121.821845	155.39474	139.945353	127.020332	124.70606	105.880623	128.828849	124.958529	130.051181	168.732457	182.841216	110.015965
transcript:TKW36760	4.412868	5.326057	3.846964	4.562573	4.531735	3.80283	3.230624	3.666898	3.176148	5.640913	4.501017	4.546348	4.406878	4.702938	4.536721	5.790627	1.974252	3.642121
transcript:TKW36761	0	0	0	0	0	0	0	0.070011	0	0	0	0	0	0	0	0	0.082347	0
transcript:TKW36762	8.805596	9.647498	13.017813	8.934129	10.290961	11.91239	4.805109	9.5935	10.396795	12.93502	11.296329	8.080725	11.435153	12.972063	11.807364	9.16122	9.963447	5.823195
transcript:TKW36763	46.541677	40.92332	34.830647	29.100776	28.096932	28.849626	13.871131	16.242403	22.881616	43.423505	43.008387	40.092161	36.159016	33.96222	35.249737	21.855422	16.781323	16.832475
transcript:TKW36764	1.178392	1.283675	1.507525	0.502308	0.443807	0.12335	0.189204	0.201277	0.232506	0.879455	1.304491	0.734945	0.427528	0.663674	0.25787	0.355274	0.182385	0.177543
transcript:TKW36765	12.266974	13.869163	16.037467	13.062481	12.534692	12.443578	4.841401	9.100751	9.788172	14.02702	13.900386	12.100062	12.620281	11.858514	14.100887	9.612443	9.573844	5.729189
transcript:TKW36766	1.375983	1.705265	0.870327	0.967827	0.947326	1.054009	0.212778	0.556174	0.987701	1.580184	1.022621	0.567463	0.607476	0.993948	0.674349	0.598973	0.718297	0.190529
transcript:TKW36767	1.178392	1.283675	1.507525	0.502308	0.443807	0.12335	0.189204	0.201277	0.232506	0.879455	1.304491	0.734945	0.427528	0.663674	0.25787	0.355274	0.182385	0.177543
transcript:TKW36768	21.305925	20.538689	18.655239	17.775967	17.422003	17.029897	10.91648	16.424269	15.820667	20.359934	18.079364	13.036198	17.186699	22.710211	20.565408	12.046063	17.209911	7.53563
transcript:TKW36769	350.498302	249.607772	143.941855	107.379412	110.033142	114.099631	121.024585	143.661724	201.612191	242.71744	254.018578	265.654157	147.875151	151.301604	153.541598	191.461901	167.45358	110.259663
transcript:TKW36770	57.96906	53.235692	41.856753	407.357825	391.651058	523.622486	286.311105	430.997399	466.43002	55.40585	85.152434	90.27761	213.909568	229.993883	216.964168	362.882018	409.669875	388.573661
transcript:TKW36771	1.741549	3.408031	2.270679	87.278303	81.270254	253.551593	127.182175	173.753828	187.899981	8.239561	19.556808	13.458688	88.069268	88.708884	88.534896	168.746815	162.699566	324.038563
transcript:TKW36772	112.345013	111.641934	89.306609	77.492055	66.646558	82.04774	30.51914	35.52481	65.418186	94.808667	90.172644	76.676516	103.559134	106.80207	103.556791	56.266822	24.74376	51.278558
transcript:TKW36773	133.832328	86.246065	79.409856	5.02245	4.198802	8.379267	1.548988	3.415655	5.721484	44.151083	54.823605	28.69036	7.924731	9.911841	9.32368	3.551381	3.473739	4.82329
transcript:TKW36774	0	0.022055	0.088795	0.075298	0	0.017927	0	0.022224	0	0.040162	0.019677	0.019714	0	0.047165	0	0.041379	0.097755	0.063786
transcript:TKW36775	4.078887	1.481774	0.71505	0.248498	0.250794	0.313271	0.013152	0	0.024989	0.867398	0.336833	0.951914	1.316471	1.508335	1.288542	0	0	0
transcript:TKW36776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36777	0	0	0	0	0.191432	0.126857	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36779	0.315493	0.170314	0.299062	0.618236	0.538178	0.333069	0.489296	1.286232	0.201692	0.016509	0.144665	0.316661	0.212289	0.158245	0.213919	0.285571	0.135704	0.017654
transcript:TKW36780	0.125679	0.434657	0.789652	1.718559	1.884625	2.774409	2.588358	1.101557	2.452103	0.461403	0.27095	0.574134	1.924484	2.43341	2.164432	0.877173	1.230897	1.902105
transcript:TKW36781	3.782633	4.195219	3.04902	2.634986	3.036219	3.022537	0.897355	1.870955	1.762241	4.86078	4.952511	3.373109	3.939155	4.159949	3.593716	1.56319	1.797122	1.205311
transcript:TKW36782	0	0	0	0	0.72848	0	0	0	0	0	0	0	0.525065	0.297972	0	0	0	0
transcript:TKW36786	0	0	0	0.141977	0	0	0	0.175223	0.28547	0	0	0	0	0	0	0	0	0
transcript:TKW36787	0	0	0	0.141977	0	0	0	0.175223	0.28547	0	0	0	0	0	0	0	0	0
transcript:TKW36783	0.91216	1.026958	0.952437	1.216319	1.274731	1.256142	0.571128	0.638726	0.589213	1.285581	1.175286	0.962729	1.224396	1.304951	1.445396	0.837527	1.08499	0.429142
transcript:TKW36784	0.91216	1.026958	0.952437	1.216319	1.274731	1.256142	0.571128	0.638726	0.589213	1.285581	1.175286	0.962729	1.224396	1.304951	1.445396	0.837527	1.08499	0.429142
transcript:TKW36785	0.91216	1.026958	0.952437	1.216319	1.274731	1.256142	0.571128	0.638726	0.589213	1.285581	1.175286	0.962729	1.224396	1.304951	1.445396	0.837527	1.08499	0.429142
transcript:TKW36788	0	0	0	0	0	0.054971	0	0	0	0	0.075711	0	0	0.212148	0	0	0	0
transcript:TKW36789	26.69698	25.655646	30.237606	27.706519	26.666134	21.879725	14.495628	18.794075	17.476377	24.957233	24.85259	25.449257	23.861378	22.291396	22.669349	19.299591	21.395317	14.409996
transcript:TKW36790	4.161329	3.288038	3.578866	1.033772	1.176293	1.712451	0.114828	0.080327	0.121538	3.177695	3.738639	3.773144	2.508664	2.869107	2.943939	0.515065	0.153	0.055834
transcript:TKW36792	9.63427	2.232013	1.819959	8.32276	5.050342	6.609345	3.944555	7.506571	7.293241	6.760018	5.878242	2.946682	3.989547	6.278294	4.035989	4.691068	3.078401	1.280756
transcript:TKW36791	13.267998	24.993351	20.994822	24.034454	28.556778	22.180221	13.283368	16.635222	21.004225	27.763768	22.574945	19.943961	33.063952	32.087347	34.533753	12.121417	20.968642	13.301881
transcript:TKW36793	0	0	0	0	0	0	0	0	0	0	0	0.762598	0	0	0	0	0	0
transcript:TKW36794	0	0	0	0	0.071494	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36795	6.893062	6.71804	11.567756	6.668293	6.238227	6.296141	2.905993	4.705948	4.27857	6.876488	5.549097	8.437736	5.620344	5.937965	5.797464	6.137135	4.424232	3.564753
transcript:TKW36796	32.878053	31.170895	33.169256	57.229395	58.261144	46.437436	34.730318	37.613887	38.883237	34.699902	35.0795	25.21675	51.1645	54.294783	55.734863	28.316075	35.866057	17.92639
transcript:TKW36797	51.597072	56.111398	55.478522	35.154818	35.98886	43.129326	26.472303	23.748835	28.719291	52.570233	49.631837	58.659894	48.300283	43.314049	45.86897	31.725561	28.431604	28.816679
transcript:TKW36798	0.862816	1.122743	0.789576	0.302538	1.100171	1.319747	0.779325	0.331738	0.44691	0.846195	1.155235	1.243377	0.744026	1.251885	1.30927	0.572756	0.56705	0.438143
transcript:TKW36799	1.917416	1.830809	1.845706	1.152972	0.819454	1.377491	1.023742	1.065118	1.305523	2.595441	2.393788	2.913123	1.554766	1.786508	1.277292	0.638976	0.783981	0.434241
transcript:TKW36800	0.928007	0.54155	0	0.80663	0.767998	0	0	0.634415	0.701452	0.344305	0.47064	0	0	1.498323	0.99915	0.30925	0.891528	0
transcript:TKW36801	1.244036	0.926231	1.159823	1.649663	1.699657	1.460469	0.574798	0.515641	0.264711	1.82579	1.55698	1.243011	1.861068	1.632744	1.852854	0.555063	0.505001	0.287265
transcript:TKW36802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36806	0	0.119374	0	0	0	0	0	0	0	0	0	0.02681	0	0	0	0.02867	0.033301	0
transcript:TKW36805	0	0	0	0	0	0	0	0	0	0.07046	0	0	0	0	0	0	0	0
transcript:TKW36807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36808	0.057316	0.101758	0.19045	0.386025	0.224544	0.102932	0.136434	0.042222	0.148731	0.290132	0.286538	0.276121	0.177524	0.22645	0.25609	0.081522	0.141573	0.861031
transcript:TKW36810	0.37567	0.558241	0.599686	0.919477	1.463749	0.814463	0.427727	1.090219	0.948581	0.865925	0.626856	0.296543	0.476576	0.818656	0.845024	1.387222	1.943499	0.68274
transcript:TKW36813	0.314653	0.394484	0.649224	1.640564	1.459473	1.066238	0.627026	0.816147	1.253469	0.676676	0.561671	0.546141	1.242867	1.152244	1.342458	0.903904	1.240971	0.506282
transcript:TKW36814	0.314653	0.394484	0.649224	1.640564	1.459473	1.066238	0.627026	0.816147	1.253469	0.676676	0.561671	0.546141	1.242867	1.152244	1.342458	0.903904	1.240971	0.506282
transcript:TKW36815	0.139899	0.779317	0.292326	0.642915	0.545076	0.287829	0.642429	0.609169	0.620178	0.216474	0.326896	0.117836	0.793488	1.036466	0.435279	0.551115	0.831812	0.457652
transcript:TKW36811	1.674182	0	0	0	0	3.224234	0	0	1.163212	1.863236	2.462082	3.679222	0	0	0	1.527797	0	0
transcript:TKW36809	0	0	0	0	0	0	1.811845	0	0	0	0	0	0	0	2.699419	0	0	0
transcript:TKW36812	2.331735	3.871795	6.095854	9.09172	8.501853	3.754538	3.08995	6.06957	4.617268	4.459257	2.221779	0	6.295792	7.63036	2.931903	7.839966	8.05629	5.847757
transcript:TKW36816	0.086197	0.259074	0.620836	1.134534	0.350378	0.469973	0	0.731658	0	0	0.540663	0.733275	0.253515	0.382259	0.234259	0.580195	0.104824	0.58516
transcript:TKW36817	0.244551	0.050673	0.197103	0.093652	0.177024	0.174479	0.095688	0.019273	0.053149	0.124665	0.019199	0	0.089406	0.375215	0.083175	0	0	0
transcript:TKW36818	0.591259	1.037755	0.871809	0.15396	0.083311	0.348554	0	0	0.657294	0.561029	1.193977	0	0.167445	0	0.187443	0	0.094005	0
transcript:TKW36819	20.618628	14.523455	21.129019	14.823765	14.969041	11.850948	1.875948	3.337978	4.813605	15.369191	13.279423	11.100807	15.477503	20.479391	17.69215	3.225896	3.8229	2.391509
transcript:TKW36820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36823	0.106456	0	0	0.138455	0	0.266579	0	0	0	0	0	0.132479	0	0	0	0	0	0
transcript:TKW36821	0.51467	0.8451	0.29059	0.324537	0.475697	0.682325	0.098887	0.086596	0.166658	1.215615	0	0.853991	0	0	0	0.081082	0.031069	0.028361
transcript:TKW36822	0	0	0	0	0	0	0	0	0	0	1.015669	0	1.385169	1.177314	1.293847	0	0	0
transcript:TKW36824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36826	0	0.169653	0.041122	0.08344	0.077646	0	0	0	0	0.03638	0	0.16613	0	0	0.035824	0	0	0
transcript:TKW36827	0.505348	1.458255	0.462692	0.817822	0.998834	0.703202	0.033196	0.058906	0.097302	0.854649	1.24146	1.539698	0.638512	0.875182	0.744068	0.201903	0.038632	0.085186
transcript:TKW36828	0.152454	0.326903	0.117078	0.055057	0.150314	0.195303	0	0	0	0.117432	0.061125	0.376677	0.137285	0.114016	0.041672	0	0.074572	0
transcript:TKW36829	0.060314	0	0.014319	0.098498	0.03722	0.034154	0.011366	0.013636	0.011524	0	0.012707	0	0	0.056356	0.014005	0	0	0.012798
transcript:TKW36830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36831	3.495749	3.195836	3.246278	17.841177	14.726986	5.392884	1.429786	2.662082	3.821633	5.734208	3.079907	3.160292	10.102166	9.33687	8.042259	2.535088	1.790465	4.100974
transcript:TKW36832	3.023314	4.166871	2.525864	0.868145	1.363209	2.419596	2.065693	0.539509	0.887069	4.904235	4.736531	4.752721	2.573473	2.568255	2.731977	0.964021	1.367545	1.440798
transcript:TKW36833	1.139333	1.306429	1.686974	0.658919	0.439844	0.347856	0.204058	0.600067	0.692523	0.684048	1.515018	0.823366	1.037362	0.48027	0.466128	0.975446	0.494493	0.211992
transcript:TKW36834	27.138842	27.069021	23.960429	31.45398	32.064107	29.079495	17.016147	19.154449	22.086304	29.480651	27.601367	25.137622	33.457484	35.397548	31.436111	21.28198	20.083262	15.901065
transcript:TKW36835	13.233836	14.401519	26.738694	5.015979	5.17076	6.118351	3.025813	11.209942	7.127152	9.883405	10.888941	10.636816	6.686119	5.137556	5.591015	8.193305	5.775237	18.208785
transcript:TKW36836	16.284864	74.801063	46.531325	15.659816	15.018295	21.412502	39.286392	44.360767	49.006195	63.300443	62.311724	34.324413	16.340203	16.416788	16.612019	104.3832	57.583995	53.177158
transcript:TKW36837	35.282008	28.067268	12.319702	4.530754	4.29602	8.965926	9.066181	10.475536	21.499934	27.274103	22.642478	14.676221	15.061709	20.103098	18.052772	11.72275	10.675555	7.891403
transcript:TKW36838	10.860503	3.594947	10.083041	1.179393	1.132516	0.59294	0.384732	2.407499	2.00033	2.530978	2.613645	3.543177	2.138699	2.473882	2.407857	0.473253	1.011783	2.746628
transcript:TKW36839	7.380546	4.905077	6.287689	8.156095	7.474277	5.843048	2.223574	3.863753	4.216264	6.936065	5.540183	4.273268	6.642164	6.651701	7.122977	4.719368	4.47001	2.545325
transcript:TKW36840	0	0	0	0	0	0	0	0	0	0	0.067318	0	0	0	0	0	0	0
transcript:TKW36841	0.015733	0.054569	0.018014	0.085582	0.063534	0.007119	0	0.008569	0	0.084995	0.048813	0.055192	0.009661	0.018496	0.027105	0.007851	0	0
transcript:TKW36849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36845	0.612803	0.916034	0.728933	0.442207	0.381077	0.726422	0.17319	0.179485	0.276998	0.941025	0.884567	0.760561	1.053833	1.28053	1.10515	0.144488	0.240068	0.171034
transcript:TKW36848	0	0.34424	0	0	0	0	0	0	0	0	0.048125	0	0	0	0	0	0	0
transcript:TKW36847	0.119594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36844	0.575856	0	0	0.206946	0.226287	0.140166	0	0.091884	0	0.511104	0	0	0.314885	0.54016	0.735273	0	0.434375	0
transcript:TKW36846	0.575856	0	0	0.206946	0.226287	0.140166	0	0.091884	0	0.511104	0	0	0.314885	0.54016	0.735273	0	0.434375	0
transcript:TKW36842	0	0	0	0	0	0	0	0	0.318781	0	0.505384	0	0	0	0	0.324919	0	0
transcript:TKW36843	0	0	0	0	0	0	0	0	0.318781	0	0.505384	0	0	0	0	0.324919	0	0
transcript:TKW36850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068692	0	0
transcript:TKW36851	24.344365	24.109957	18.213138	18.237408	18.460829	23.341485	6.938857	7.404628	12.206616	27.25176	23.941981	19.232531	28.007723	30.709263	28.787831	13.367087	8.382799	8.977028
transcript:TKW36852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467267	0	0	0.302495
transcript:TKW36853	0.329036	0.219868	0	0	0.135267	0	0	0	0.227449	0	0	0	0	0.391458	0	0	0.984446	0
transcript:TKW36856	3.315104	2.969852	3.346279	2.869389	3.794761	3.480295	0.911988	0.951423	1.014688	3.740068	4.561171	4.330822	5.679574	5.362244	4.667685	1.120262	0	0.503221
transcript:TKW36855	0	0	0	0	0	0.136101	0	0	0	0.728223	0	0	0	0.164611	0	0	0.225043	0
transcript:TKW36854	2.524282	0.861123	0.509449	2.284531	2.111171	0.934611	0.405773	0.353632	0.652376	1.990545	2.142294	0	0.44226	2.466909	0.993831	0	0.313411	0
transcript:TKW36857	40.403839	41.056477	34.09165	29.533766	25.423772	28.639581	18.476194	19.071562	24.954682	38.263352	37.062927	33.725608	42.856273	37.033633	41.441824	20.871713	19.043058	19.671835
transcript:TKW36861	4.534233	6.143453	11.985241	2.757785	3.841501	0	0	2.118654	2.383147	5.21846	2.368501	3.819618	6.718593	4.937889	3.498168	2.793331	1.272455	5.132158
transcript:TKW36859	1.681897	0.79265	0.886149	2.155345	1.880915	1.88739	0.473264	0.276488	0.488314	1.527132	1.005595	1.413103	0.623784	1.220988	0.917595	0.549389	0.713083	0.255026
transcript:TKW36860	11.543484	8.54792	4.130831	9.89871	8.240918	8.219626	4.75317	6.799922	6.732309	8.251956	11.785136	11.142331	4.121117	6.199659	6.325176	8.80223	6.366012	6.213948
transcript:TKW36858	13.281688	2.105341	2.481049	0.999461	1.961444	0.939928	1.032892	1.242545	2.008921	2.778274	2.358409	2.233388	1.966281	0	2.144486	2.281212	1.607199	0
transcript:TKW36862	0	2.105341	2.481049	0.999461	1.961444	0.939928	1.032892	1.242545	2.008921	2.778274	2.358409	2.233388	1.966281	0	2.144486	2.281212	1.607199	0
transcript:TKW36863	0	2.105341	2.481049	0.999461	1.961444	0.939928	1.032892	1.242545	2.008921	2.778274	2.358409	2.233388	1.966281	0	2.144486	2.281212	1.607199	0
transcript:TKW36864	104.504985	109.032903	157.3381	194.540419	198.26872	156.657683	69.64605	84.489563	82.892813	120.112853	124.301072	139.121871	137.276795	132.776251	133.580073	78.777947	91.436598	74.524831
transcript:TKW36865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
transcript:TKW36866	0.326207	0.49072	0.457497	0.12614	0.265664	0.237843	0.007055	0.061026	0.074045	0.275805	0.379661	0.613519	0.549561	0.792249	0.514445	0.071938	0.046818	0.086021
transcript:TKW36867	18.610755	33.844242	34.23093	42.031275	43.961452	40.441075	31.424748	44.00905	44.658686	36.457834	30.452232	23.352169	33.094736	37.966261	36.186839	50.194137	53.858102	25.540213
transcript:TKW36868	27.235029	33.124804	29.51793	61.520899	62.852464	46.072701	44.127537	53.057189	57.179065	41.535455	37.043944	22.797441	43.166845	48.236552	47.028346	63.865446	68.178246	19.180237
transcript:TKW36869	146.59025	128.390699	123.612619	107.500684	106.492761	92.069476	37.077148	52.437706	59.694068	127.463919	120.196228	107.592934	110.001927	113.419852	111.898926	62.227913	50.214518	46.620967
transcript:TKW36870	0	0	0	0	0	0	0	0	0.069623	0	0	0	0	0	0	0	0	0
transcript:TKW36871	7.674964	7.614979	7.475306	9.934893	8.847766	14.964278	12.903546	12.311927	15.270604	7.059358	7.438791	9.374999	10.604584	11.97633	12.0315	15.763081	16.020352	14.584274
transcript:TKW36872	56.80499	54.141896	24.242284	13.129644	14.136094	26.623433	6.928368	8.288919	12.010157	51.896761	37.327977	37.745589	59.266147	59.999426	51.928352	14.593478	9.316067	10.587635
transcript:TKW36874	0.730952	0.797496	0	0.508594	0.072448	0	0.072171	0.082822	0.069488	0.550248	0.315545	0.558173	0.548317	0.508947	0.495857	0	0	0
