feature_id	SRR39669458	SRR39669459	SRR39669468	SRR39669469	SRR39669470	SRR39669471	SRR39669472	SRR39669473	SRR39669474	SRR39669475	SRR39669460	SRR39669461	SRR39669462	SRR39669463	SRR39669464	SRR39669465	SRR39669466	SRR39669467
SEVIR_1G003500v2	1216.796	1255.53	1237.96	1187.532	1188.836	1242.294	1350.991	1276.3	1246.974	1218.439	1223.409	1289.005	1232.206	1189.764	1219.008	1301.711	1276.203	1387.738
SEVIR_1G003550v2	828.473	875.584	869.359	808.95	807.613	857.493	923.668	865.186	845.091	835.045	827.999	898.114	846.476	806.166	836.86	901.437	882.228	998.572
SEVIR_1G003600v2	3038.511	2727.156	2658.658	2872.321	2880.476	2760.129	2718.426	2829.07	2905.098	2947.518	2897.636	2683.481	2834.716	3015.624	2877.699	2683.58	2701.424	2511.856
SEVIR_1G003700v2	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	449.019	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	431.760839069501	415.166	431.760839069501
SEVIR_1G003900v2	2017.851	2043.761	2038.306	1965.842	1959.846	2008.969	2088.78	2034.9	2024.58	2022.549	1998.867	2062.172	2019.819	1980.042	2004.739	2054.871	2034.773	2145.684
SEVIR_1G004000v2	1124.111	1125.021	1109.932	1096.314	1096.705	1117.155	1173.886	1143.924	1130.705	1119.182	1117.056	1138.387	1117.118	1106.991	1113.942	1149.819	1132.712	1178.195
SEVIR_1G004100v2	892.889376453656	914.755741304959	899.201766104528	844.856870973608	858.897651554473	869.685091710759	884.45171683638	868.756466258044	867.483314033014	885.35732419596	873.362588519934	893.708059629501	877.308457771185	869.521248015453	880.732010182673	902.452584483798	911.083094344505	939.363243525057
SEVIR_1G004200v2	5647.277	5739.21	5716.987	5582.185	5565.234	5697.378	5988.448	5766.89	5701.481	5657.924	5660.605	5833.001	5681.056	5585.568	5627.087	5862.815	5758.912	6119.038
SEVIR_1G004300v2	1927.71	2017.999	2037.998	1930.008	1931.453	2002.57	2096.897	1999.551	1964.441	1954.647	1943.573	2056.016	1976.886	1902.13	1961.626	2069.455	2046.935	2200.428
SEVIR_1G004400v2	2234.059	2145.707	2093.893	2143.547	2160.534	2103.056	2063.016	2113.505	2150.232	2204.418	2172.301	2108.265	2176.529	2225.107	2193.335	2076.564	2080.125	2027.307
SEVIR_1G004500v2	1165.116	1070.32	1048.164	1120.977	1137.466	1062.458	974.808	1043.791	1087.879	1142.759	1110.51	1027.285	1120.49	1177.208	1148.066	1005.907	1019.975	913.09
SEVIR_1G004600v2	1482.01	1429.665	1432.992	1469.372	1490.114	1418.978	1342.592	1393.726	1420.485	1473.054	1439.999	1396.469	1469.091	1498.08	1489.268	1380.889	1398.253	1330.274
SEVIR_1G004700v2	3098.675	2811.588	2750.912	3021.036	3050.217	2831.419	2636.643	2853.095	2968.829	3043.06	2970.03	2706.936	2988.16	3174.281	3034.969	2692.068	2726.173	2412.285
SEVIR_1G004800v2	1456.67252911432	1499.475	1475.4	1426.598	1456.67252911432	1424.639	1456.67252911432	1414.495	1456.67252911432	1483.883	1468.538	1470.065	1456.67252911432	1492.249	1456.67252911432	1430.702	1453.098	1444.041
SEVIR_1G004900v2	2191.537	2173.389	2114.049	2053.309	2073.227	2038.047	2029.631	2116.49439659387	2098.004	2164.181	2132.178	2130.981	2137.676	2138.883	2164.084	2116.49439659387	2116.49439659387	2116.49439659387
SEVIR_1G005000v2	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333	847.333333333333
SEVIR_1G005100v2	415.540604088217	415.540604088217	415.540604088217	415.540604088217	428.862	402.633	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217	415.540604088217
SEVIR_1G005200v2	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111	583.611111111111
SEVIR_1G005300v2	1825.163	1736.545	1720.73	1780.952	1779.723	1763.553	1800.323	1808.593	1819.528	1804.906	1787.224	1738.756	1778.298	1816.668	1777.554	1762.037	1763.501	1739.003
SEVIR_1G005400v2	1309.069	1209.669	1181.18	1265.738	1263.295	1251.881	1299.434	1312.742	1314.877	1291.579	1272.302	1211.37	1248.312	1299.521	1259.055	1248.525	1249.861	1210.485
SEVIR_1G005500v2	2247.193	2248.126	2204.649	2181.015	2181.186	2281.322	2528.499	2402.71	2335.357	2243.607	2239.033	2302.415	2221.654	2196.047	2213.197	2404.766	2358.929	2521.556
SEVIR_1G005600v2	2875.826	2965.271	2949.152	2840.4149834456	2849.19505753587	2975.082	3209.376	3078.94361209887	3004.00953635049	2874.048	2900.574	3030.128	2918.35918951288	2843.29120520838	2879.243	3121.813	3098.459	3362.249
SEVIR_1G005700v2	2681.746	2688.693	2638.05	2572.421	2565.608	2647.60552505387	2800.917	2713.054	2689.352	2654.084	2657.4513359815	2721.46	2646.437	2607.4640064628	2625.105	2736.072	2698.869	2844.135
SEVIR_1G005800v2	2411.693	2218.756	2183.807	2312.002	2303.192	2266.835	2324.663	2348.094	2372.463	2353.603	2343.608	2227.275	2284.616	2382.487	2292.667	2241.213	2234.499	2199.337
SEVIR_1G005900v2	6762.21671187168	6871.6488541481	6907.69679726393	6706.82523436839	6671.47706418759	6879.25098556196	7249.36545067551	6957.58361241209	6841.70351780972	6743.27784625921	6772.68318816156	6994.44842336181	6778.94058633437	6653.19950776355	6725.34411371733	7095.02561971844	6963.50550585122	7429.30755309996
SEVIR_1G006000v2	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
SEVIR_1G006100v2	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55	765.55
SEVIR_1G006200v2	2092.408	1941.965	1921.461	2045.994	2039.868	2028.103	2103.531	2110.904	2107.554	2075.585	2044.906	1954.184	2008.965	2087.169	2022.339	2016.004	2032.304	1989.368
SEVIR_1G006300v2	3099.149	3201.73	3193.084	3030.448	3017.904	3154.535	3334.179	3173.379	3119.974	3095.594	3106.952	3268.229	3116.375	3020.179	3091.841	3272.886	3215.167	3512.412
SEVIR_1G006400v2	2152.3	1985.959	1968.071	2083.163	2078.934	2006.751	1992.523	2068.192	2107.146	2113.607	2082.163	1963.863	2054.174	2143.778	2075.944	1963.919	1980.446	1865.413
SEVIR_1G006500v2	2603.72903174987	2692.63574112052	2648.41433309452	2472.36368752396	2651.59301043641	2613.26909442029	2546.38804328625	2430.52808297634	2468.09205822077	2562.70412025763	2574.04996751951	2614.46395029087	2612.62833079548	2617.69383051402	2707.44496732419	2613.71416173213	2581.10482962197	2709.66665084527
SEVIR_1G006600v2	2764.70431219225	2865.77555445397	3466.346	2897.26890556216	2916.63189579135	3584.725	3900.968	2733.43784950124	2360.40966905377	3199.25459169529	3116.98448967755	3590.251	3485.289	2652.43261034369	2855.44167507479	3082.14075312647	2545.97464116606	3954.135
SEVIR_1G006700v2	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444	322.944444444444
SEVIR_1G006800v2	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111	550.611111111111
SEVIR_1G006900v2	1098.62758066424	1101.145	1098.62758066424	1098.62758066424	1098.62758066424	1098.62758066424	1098.62758066424	1098.62758066424	1098.62758066424	1268.681	1098.62758066424	1080.896	1098.62758066424	1098.62758066424	1098.62758066424	1032.419	1026.634	1098.62758066424
SEVIR_1G007000v2	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667	83.1666666666667
SEVIR_1G007100v2	2392.039	2260.594	2195.414	2295.737	2315.596	2232.987	2152.172	2233.605	2291.183	2362.132	2305.919	2203.94	2319.863	2397.947	2350.989	2178.492	2173.367	2067.959
SEVIR_1G007200v2	1144.55638729248	1364.15294650653	1238.1770769546	1268.04427289555	1316.37327091101	1305.23490472686	1385.29140302668	1391.02892332362	1428.17620827842	1238.38604872746	1266.21302530752	1302.00456975215	1341.82872558948	1273.35293895574	1409.94850391219	1338.45398982187	1499.65060495715	1404.38211789799
SEVIR_1G007300v2	2365.15732653035	2434.99287286425	2408.0999273193	2331.54451544853	2329.12796466324	2435.74482133103	2640.07243662015	2514.02125126825	2434.32609827322	2371.88570582598	2375.28962141922	2487.93081925366	2387.00622163886	2331.82370663514	2363.03169759709	2566.34852829635	2507.72633443725	2743.36554334761
SEVIR_1G007400v2	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889	70.3888888888889
SEVIR_1G007466v2	1147.80118239777	1127.673	1106.81	1102.05447548986	1093.033	1103.45867219761	1079.768	1089.055	1101.007	1127.544	1131.375	1116.29558168419	1139.71	1139.516	1151.079	1095.154	1100.37	1084.636
SEVIR_1G007532v2	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333	398.833333333333
SEVIR_1G007600v2	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444	32.9444444444444
SEVIR_1G007700v2	3376.47141382969	3395.78254024456	3315.25595383738	3201.28880755585	3212.19113359374	3211.82916801242	3216.514	3202.015	3232.797	3338.80623029448	3286.08591199807	3357.15187242047	3317.81453899538	3293.67184631388	3317.0145569134	3225.223	3322.02183357479	3243.443
SEVIR_1G007766v2	2273.125	2271.83187422168	2246.121	2181.142	2207.919	2243.239	2348.534	2305.351	2274.729	2271.83187422168	2260.72	2271.83187422168	2271.83187422168	2267.844	2262.563	2271.83187422168	2271.83187422168	2398.783
SEVIR_1G007733v2	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54
SEVIR_1G007800v2	996.177	976.861	951.128	952.803	960.693	956.588	970.824	968.325	973.998	987.306	970.051	971.981	981.799	985.265	988.976	969.094	954.718	965.685
SEVIR_1G007900v2	2022.528	1892.756	1846.339	1948.818	1967.316	1868.207	1770.365	1864.575	1920.768	1980.697	1959.028	1841.382	1960.365	2039.714	1983.395	1811.534	1824.954	1683.281
SEVIR_1G008000v2	1307.24695309248	1292.4531470611	1270.33857893901	1282.82973879269	1295.72494326241	1321.81147466005	1385.82154766532	1365.36709557612	1340.64338295536	1306.86987721472	1296.45196466539	1301.53650137668	1298.36151232338	1301.6223534778	1300.19531410197	1352.46715974048	1355.69842403017	1387.03144580218
SEVIR_1G008100v2	1100.225	1083.874	1048.89	1049.357	1058.526	1043.518	1040.994	1060.027	1073.954	1097.405	1073.76	1057.059	1083.048	1094.209	1093.848	1054.884	1054.249	1030.132
SEVIR_1G008200v2	774.545	759.153	734.753	744.361	754.378	743.045	741.974	758.251	763.119	778.839	752.861	737.039	762.41	772.457	778.266	752.577	754.542	721.635
SEVIR_1G008300v2	2040.865	2067.686	2033.718	1967.844	1981.091	1996.721	2038.995	2016.608	2012.93	2029.864	2019.844	2045.619	2027.94	2017.921	2036.185	2050.253	2049.559	2104.63
SEVIR_1G008400v2	1113.426	1042.092	1008.403	1070.193	1087.373	1033.702	971.355	1031.548	1061.457	1106.652	1066.164	997.806	1075.139	1123.321	1105.449	1000.709	1013.689	905.353
SEVIR_1G008500v2	1846.464	1808.887	1780.089	1810.937	1816.029	1826.969	1896.765	1879.451	1858.926	1838.664	1830.413	1817.414	1818.747	1829.599	1823.948	1862.745	1850.878	1857.421
SEVIR_1G008600v2	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743	426.743
SEVIR_1G008700v2	3485.685	3613.224	3570.936	3451.686	3445.838	3587.614	3557.32673023771	3668.724	3557.32673023771	3505.724	3531.171	3675.378	3552.427	3453.859	3507.177	3769.942	3557.32673023771	3557.32673023771
SEVIR_1G008801v2	1557.87412404484	2555.37510645622	2515.014	1725.28877170631	1641.32988140721	2130.83737918101	2774.332	1817.35177229644	1375.77821870189	1699.87850538882	1640.76369956006	2590.919	1936.52465342542	1785.9493450198	1623.93802652021	1192.42936951076	1356.63588422627	2871.91
SEVIR_1G008900v2	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901	430.901
SEVIR_1G009000v2	1817.933	1856.411	1841.845	1768.491	1766.995	1824.996	1915.797	1846.777	1825.334	1811.342	1810.622	1880.428	1817.2	1777.609	1806.3	1888.831	1859.716	1983.481
SEVIR_1G009100v2	2351.5516917231	2685.19612611918	2752.71377428491	2266.59834984245	2378.18944999428	2710.40443624741	2815.69945693794	2721.93919445081	2532.04996155476	2500.44196365042	2498.43360896671	3031.147	2808.63615953683	2457.01980529591	2678.21666077278	3170.607	2806.14250789284	3467.30735886963
SEVIR_1G009200v2	791.314	818.818	822.663	801.997	809.447	807.897	830.737	820.865	808.83	806.768	795.255	818.006	812.814	796.102	815.096	836.71	840.195	845.838
SEVIR_1G009300v2	1025.56965312686	1151.67375683469	1095.97814143755	1221.34585474258	1112.69079582345	1258.47104874988	1183.16281350781	1179.82332903366	1085.04887162152	1082.95037609938	1112.43649610746	1181.74283304187	1083.20755516282	1333.66319520832	1070.13039849661	1159.74146428665	1154.89166940049	1508.36778322271
SEVIR_1G009400v2	937.495	965.342	957.29	917.813	925.096	929.579	919.558	916.782	919.158	943.676	922.371	947.753	949.755	931.25	956.939	942.332	943.34	962.699
SEVIR_1G009500v2	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889	364.888888888889
SEVIR_1G009600v2	3446.377	3549.241	3515.083	3406.354	3399.31	3543.387	3783.619	3605.885	3540.14	3457.155	3480.654	3636.991	3497.124	3386.735	3449.366	3703.087	3651.097	3925.751
SEVIR_1G009700v2	2042.50988019516	2200.71568862564	2216.37024979976	2019.19451266891	2023.48378691454	2155.78107507221	2238.39570375251	2175.74139751297	2119.18164943713	2115.76431191449	2100.42193426034	2242.96552982775	2096.65147395906	2040.132222211	2080.26550486932	2220.08207558597	2199.98009137814	2483.67713438789
SEVIR_1G009900v2	969.825	982.091	963.204	914.12	922.282	915.362	897.619	907.634	923.479	965.928	940.606	955.068	953.75	942.043	971.028	924.205	931.382	918.598
SEVIR_1G010000v2	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502	376.502
SEVIR_1G010100v2	2065.02	1959.208	1914.628	2008.393	2019.714	1988.221	1994.234	2024.77	2032.424	2026.038	2023.613	1956.643	1993.547	2061.67	2009.532	1981.035	1976.104	1917.637
SEVIR_1G010200v2	838.95	818.789	809.3	828.371	832.433	821.115	816.795	822.982	827.198	841.141	830.397	809.963	826.915	836.891	833.559	809.273	811.018	782.884
SEVIR_1G010300v2	244.977987633495	250.670288099444	62	369.615	377.734	310.256916889461	369.869	379.563	377.23	379.063	364.165	363.42	375.543	376.567	383.429	310.256916889461	310.256916889461	310.256916889461
SEVIR_1G010400v2	818.13	792.23	767.066	782.677	796.144	764.259	727.458	762.023	782.159	820.653	786.455	758.502	801.793	819.848	822.794	752.531	764.56	701.754
SEVIR_1G010500v2	1048.449	1022.113	990.13	1004.652	1018.765	983.901	954.924	989.408	1010.634	1045.529	1018.567	986.49	1030.09	1052.185	1047.611	976.792	988.881	930.152
SEVIR_1G010700v2	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778	200.777777777778
SEVIR_1G010600v2	6890.344	7039.417	6936.013	6703.505	6743.556	7051.841	7656.892	7313.429	7125.042	6813.014	6938.329	7177.272	6926.765	6833.495	6845.509	7413.73	7413.064	7998.95
SEVIR_1G010800v2	668.989	737.535	731.696	646.941	684.147	734.1	808.083	773.745	735.203	684.858	684.454	730.153524118165	730.153524118165	730.153524118165	708.127	730.153524118165	730.153524118165	936.625
SEVIR_1G010900v2	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556	296.055555555556
SEVIR_1G010950v2	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667	26.6666666666667
SEVIR_1G011000v2	1515.104	1602.55	1586.134	1488.449	1509.331	1595.506	1733.994	1649.498	1589.858	1532.528	1538.983	1625.845	1562.637	1525.858	1547.062	1678.529	1705.821	1856.907
SEVIR_1G011066v2	561.599	520.835	512.285	541.749	555.522	521.161	475.252	510.998	527.051	556.257	531.977	499.189	546.696	567.522	564.57	497.7	524.780834617189	448.201
SEVIR_1G011132v2	282	270	271	288	283	277	282	281	282	275	289	275	276	287	270	271	265	265
SEVIR_1G011200v2	1440.701	1404.948	1395.991	1414.52	1419.258	1424.71	1449.463	1441.958	1438.443	1435.315	1416.886	1414.457	1418.422	1426.732	1426.815	1431.711	1430.415	1430.277
SEVIR_1G011300v2	88.601	94.895	89.916	78.447	82.379	82.194	86.5257013894276	86.5257013894276	81.658	91.527	83.07	89.027	89.778	85.223	86.5257013894276	86.5257013894276	89.721	86.5257013894276
SEVIR_1G011366v2	272.772033345758	274.843	272.772033345758	268	273	277	272.772033345758	272.772033345758	273	275	267	275.751	276	269	270	272.772033345758	274.908	272.772033345758
SEVIR_1G011432v2	4813.197	4972.001	4958.01	4759.657	4758.835	4952.219	5275.059	4962.3437216796	4932.91	4805.164	4866.457	5070.219	4875.006	4763.879	4817.577	5161.267	5118.913	5527.783
SEVIR_1G011500v2	1366.48837046273	1381.96686233834	1360.78683389597	1315.15448931417	1334.43588075389	1346.801	1354.26403686109	1350.90011970246	1349.30859178688	1369.29	1345.948	1374.298	1374.31098099422	1362.62573520385	1375.49541817392	1363.872	1380.83940813309	1419.73744491613
SEVIR_1G011550v2	8410.332	8670.101	8597.376	8260.743	8252.674	8589.22	9186.76	8769.8	8592.851	8393.694	8491.822	8834.218	8505.548	8306.128	8389.208	8968.535	8870.021	9590.367
